,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
11481,11481,196364,216443,Whataya Want From Me,Adam Lambert,2009,So You Think You Can Dance,2005.0,Finale: Winner Announced (#6.24),Whatya Want From Me,adam lambert
11484,11484,79959,241601,A Taste Of Honey,Herb Alpert And The Tijuana Brass,1965,The Danny Kaye Show,1963.0,(#3.27),A Taste of Honey,herb alpert+the tijuana brass
11489,11489,39384,325287,Desde Que Te Perdí,Kevin Johansen,2004,Ànima,2009.0,(#2.36),Desde que te perdí,kevin johansen
11498,11498,714960,154863,The Weight Of My Words (Four Tet Remix),Kings Of Convenience,2001,Misfits,2009.0,(#5.4),The Weight Of My Words (Four Tet Remix),kings of convenience
11523,11523,813435,318067,Feels So Good,Chuck Mangione,1977,What If...?,2009.0,(#1.3),Feels So Good,chuck mangione
11526,11526,173795,301923,Maid Of Orleans (Afterhours Mix By Mulu),Orchestral Manoeuvres In The Dark,1998,Top of the Pops,1964.0,(1982-01-21),Maid of Orleans (The Waltz of Joan of Arc),orchestral manoeuvres in the dark
11530,11530,646307,215029,Underdog (Save Me),Turin Brakes,2001,Smallville,2001.0,Metamorphosis (#1.2),Underdog (Save Me),turin brakes
11531,11531,53546,407860,Don't Get Hung Up In Your Soul (Janice Long BBC Radio 2 Session),Richard Hawley,0,Dead Mans Shoes,2004.0,,Steel 2,richard hawley
11534,11534,850213,477565,Na Satra Se Upar,Asha Bhosle_ Omi_ Mohd. Rafi,0,Humsaya,1968.0,,Kitna haseen hai yeh jahaan  aankhon se barse mastiyaan,asha bhosle
11536,11536,11830,477565,Ishq Mera Bandagi Hai,Kishore Kumar / Asha Bhosle,0,Humsaya,1968.0,,Kitna haseen hai yeh jahaan  aankhon se barse mastiyaan,asha bhosle
11537,11537,890464,477565,Aa Dil Se Dil Mila Le,Asha Bhosle_ Mahendra Kapoor_ Chorus_ Chitalkar_ Bharat Vyas_ Manna Dey_ Instrumental,0,Humsaya,1968.0,,Kitna haseen hai yeh jahaan  aankhon se barse mastiyaan,asha bhosle
11538,11538,927735,477565,Who Haseen Dard de Do,Asha Bhosle,0,Humsaya,1968.0,,Kitna haseen hai yeh jahaan  aankhon se barse mastiyaan,asha bhosle
11540,11540,298549,265547,String Quintet In E_ Op.13 N.5 Minuet,Luigi Boccherini,0,The Ren & Stimpy Show,1991.0,Superstitious Stimpy/Travelogue (#4.13),Minuet,luigi boccherini
11542,11542,888180,202947,Macho Man,Village People,1978,Saturday Night Live,1975.0,Richard Benjamin/Rickie Lee Jones (#4.16),Macho Man,henri belolo+jacques morali+victor willis+peter whitehead+the village people
11564,11564,659224,487327,Dog Days Are Over (Demo),Florence + The Machine,2009,Isle of Wight Festival 2010: Live,2010.0,,Dog Days Are Over,florence welch+isabella summers+florence+the machine
11570,11570,847441,596354,I Won't Dance,Jerome Kern Goes To Hollywood - 1985 Donmar Warehouse Cast,0,Roberta,1935.0,,I Wont Dance,jerome kern  with original lyrics by oscar hammerstein ii+revised lyrics by dorothy fields+otto a. harbach+jimmy mchugh
11575,11575,934319,521613,Belo Horizonte (Vocal),Dick Dale,2001,Local Boys,2002.0,,Belo Horizonte,dick dale
11584,11584,675719,279372,I Still Got It Bad,The John Earl Walker Band,0,The Tonight Show with Jay Leno,1992.0,(#21.22),Got to Get You into My Life,john lennon+paul mccartney+the tonight show band
11602,11602,726597,329403,Weus'd a Herz hast wie a Bergwerk,Rainhard Fendrich,1992,30 Jahre Donauinselfest,2013.0,,Weusd a Herz hast wia a Bergwerk,rainhard fendrich
11612,11612,306863,239780,New Black Snake Blues (Part One),Victoria Spivey and Lonnie Johnson,0,The Blues,2003.0,Warming by the Devils Fire (#1.4),Dirty T.B. Blues,victoria spivey
11615,11615,571750,356443,Party Time ,Large Professor,2008,BMX XXX,2002.0,,Bout That Time,large professor
11622,11622,814770,397531,House Fire (Cd),Someone Still Loves You Boris Yeltsin,2005,Confessions of a Porn Addict,2008.0,,House Fire,someone still loves you boris yeltsin+philip dickey+john robert cardwell+will knauer
11629,11629,691814,158078,Nobody Cares About The Railroads Anymore,Harry Nilsson,1995,Monkey Dust,2003.0,,All I think about is you,harry nilsson
11631,11631,838233,158078,I Guess The Lord Must Be In New York City,Harry Nilsson,1989,Monkey Dust,2003.0,,All I think about is you,harry nilsson
11633,11633,141079,158078,All I Think About Is You,Harry Nilsson,1995,Monkey Dust,2003.0,,All I think about is you,harry nilsson
11635,11635,457018,630320,Jesus Children Of America,Stevie Wonder / Bebe Winans / Marvin L. Winans,1973,Stevie Wonder with Friends: Celebrating a Message of Peace,2013.0,,Jesus Children of America,stevie wonder+bebe winans
11638,11638,767702,595018,Just For You,Lionel Richie,2004,Rio,2011.0,,Say You  Say Me,written+performed+courtesy of lionel richie
11639,11639,431495,595018,Just To Be Close To You,Lionel Richie,0,Rio,2011.0,,Say You  Say Me,written+performed+courtesy of lionel richie
11640,11640,618074,595018,Say You_ Say Me,Lionel Richie Tribute Band,0,Rio,2011.0,,Say You  Say Me,written+performed+courtesy of lionel richie
11663,11663,564645,293455,Right here Right Now,Fatboy Slim,1999,Third Watch,1999.0,Welcome to Camelot (#1.1),Right Here  Right Now,fatboy slim
11665,11665,549732,293455,Here Lies Love (Album Version),David Byrne & Fatboy Slim feat. Florence Welch [Florence & The Machine],0,Third Watch,1999.0,Welcome to Camelot (#1.1),Right Here  Right Now,fatboy slim
11684,11684,774916,631969,This Bitter Earth / On The Nature Of Daylight,Dinah Washington / Max Richter,0,Stranger Than Fiction,2006.0,,On The Nature Of Daylight,max richter
11694,11694,689929,460498,Dance The Night Away (Album Version),Van Halen,1979,Guitar Hero: Van Halen,2009.0,,Dance The Night Away,edward van halen+alex van halen+michael anthony+david lee roth+van halen
11698,11698,805309,195378,In Da Club,50 Cent,2000,Revenge,2011.0,Legacy (#1.20),In Da Club,50 cent
11700,11700,372633,528934,Reason To Believe,Dashboard Confessional,2006,Madden NFL 2007,2006.0,,Reason to Believe,dashboard confessional
11714,11714,570892,149718,Love,Kele Le Roc,0,Masters Snooker,1975.0,2016: Day 8  Part 1,My Love,kele le roc
11717,11717,768894,525295,Seem To Recall,Ron Sexsmith,1999,Love Shines,2010.0,,Seem To Recall,ron sexsmith
11721,11721,472394,188172,You Make My Dreams,Daryl Hall & John Oates,1980,Private Practice,2007.0,Right Here  Right Now (#3.3),You Make My Dreams,daryl hall+john oates+sara allen+hall+oates  (as daryl hall+john oates)
11732,11732,502827,215920,Raindrops,Basement Jaxx,2009,So You Think You Can Dance Canada,2008.0,Top 14 Results (#4.15),Raindrops,basement jaxx
11733,11733,246897,215920,Raindrops,Basement Jaxx,2009,So You Think You Can Dance Canada,2008.0,Top 14 Results (#4.15),Raindrops,basement jaxx
11735,11735,925367,153677,Games People Play,Joe South,1968,Midnight Caller,1988.0,Protection (#2.19),Games People Play,joe south
11736,11736,83839,33285,Dinah,Mills Brothers,0,Boardwalk Empire,2010.0,Cuanto (#5.4),Dinah,the mills brothers
11738,11738,850529,369469,War Pigs,Black Sabbath,1971,Black and Blue,1981.0,,War Pigs,black sabbath
11741,11741,484715,605828,Human Beat Box,Fat Boys,0,Scarface: The World Is Yours,2006.0,,Human Beat Box,the fat boys
11746,11746,618285,620754,I Hear a Symphony,Peter Bradley Adams,0,Soaked in Bleach,2015.0,,Then I Can Go,peter g. adams
11747,11747,492120,620754,The Longer I Run,Peter Bradley Adams,2008,Soaked in Bleach,2015.0,,Then I Can Go,peter g. adams
11769,11769,95329,727341,Rookie Of The Year,Funeral For A Friend,2003,WrestleMania 21,2005.0,,Rookie Of The Year,funeral for a friend
11780,11780,906291,534161,One Love / People Get Ready,Bob Marley & The Wailers,2004,Marley,2012.0,,Is This Love,bob marley+the wailers
11781,11781,948102,534161,This Train,Bob Marley & The Wailers,0,Marley,2012.0,,Is This Love,bob marley+the wailers
11785,11785,880623,571471,The Downfall Of Us All,A Day To Remember,2009,Paranormal Activity 2,2010.0,,The Downfall of Us All,a day to remember
11788,11788,930679,496552,Green Onions (Live Concert In Paris_ 1967),Booker T. & The MG's,0,K-9: P.I.,2002.0,,Green Onions,booker t. jones+steve cropper+lewie steinberg+al jackson jr.+head popping through
11812,11812,872751,47361,Bloodshot Eyes,Wynonie Harris,1993,Cold Case,2003.0,Devil Music (#5.4),Bloodshot Eyes,wynonie harris
11822,11822,369359,13625,A Place Called Home,Kim Richey,2002,Angel,1999.0,Shells (#5.16),A Place Called Home,kim richey
11841,11841,556417,192198,Superstition,Stevie Wonder,1972,Raising Hope,2010.0,Tarot Cards (#2.13),Superstition,stevie wonder
11845,11845,582116,428578,Ordinary Joe,Terry Callier,1972,Elephant Juice,1999.0,,Ordinary Joe,terry callier
11849,11849,941645,340123,Tennessee (Back To Roots Mix),ARRESTED DEVELOPMENT,0,Adult Beginners,2014.0,,Tennessee,arrested development
11853,11853,781104,424652,I'm Glad I Hitched My Apple Wagon To Your Star,The Boy Least Likely To,2005,Easy A,2010.0,,When Life Gives Me Lemons I Make Lemonade,peter hobbs+jonathan owen+the boy least likely to
11854,11854,331703,424652,Be Gentle With Me,The Boy Least Likely To,2005,Easy A,2010.0,,When Life Gives Me Lemons I Make Lemonade,peter hobbs+jonathan owen+the boy least likely to
11855,11855,225354,24870,Twilight Zone,Golden Earring,1982,Beavis and Butt-Head,1993.0,At the Sideshow (#2.9),Twilight Zone,golden earring
11864,11864,710606,389440,End Of The Line,Traveling Wilburys,1988,Checking Out,1989.0,,END OF THE LINE,the traveling wilburys
11868,11868,139992,293677,Candyman,Christina Aguilera,2006,This Morning,1988.0,(2009-02-10),Candyman,christina aguilera
11875,11875,611424,316458,Zoon Van God,Youp van 't Hek,1992,We zijn weer thuis,1989.0,Bloot eigendom (#1.1),Maak er wat van,clous van mechelen+wim t. schippers+paul haenen
11881,11881,858536,129631,SNOW WHITE: A Tale Of Terror: Theme,John Ottman,0,Klemmeni zoi,2007.0,(#1.18),Usual Suspects Main Theme,john ottman
11885,11885,180415,198794,Fly Away,Lenny Kravitz,1998,Rude Tube,2008.0,Arena of Awesomeness (#8.7),Fly Away,lenny kravitz
11887,11887,726663,85216,I Get The Job Done,Big Daddy Kane,1989,Everybody Hates Chris,2005.0,Everybody Hates Basketball (#1.3),I Get The Job Done,big daddy kane
11893,11893,790293,533163,Por primera vez,Lole y Manuel,0,Manuela,1976.0,,Por primera vez,manuel molina+lole y manuel
11900,11900,444429,321012,Holding Back The Years,Simply Red,1985,World Championship Snooker,1973.0,2014: Day 2 Highlights (#42.11),Holding Back the Years,simply red
11910,11910,914112,498418,Violin,Kate Bush,1980,Kate: Kate Bush Christmas Special 1979,1979.0,,Violin,kate bush
11917,11917,785424,47974,Pistol Packin' Mama,Al Dexter,1993,Cold Case,2003.0,WASP (#7.5),Pistol Packin Mama,al dexter
11925,11925,890953,406065,Rhapsody on a theme of paganini for piano and orchestra_ Op. 43: Introduction_ Variation_ theme_ variations I trough XXIV,Sergei Rachmaninoff,0,Das indische Tuch,1963.0,,Op. 3 No. 2 In C Sharp Minor,sergei rachmaninoff
11926,11926,24706,394329,Soul Ska,Byron Lee & The Dragonaires,0,Clubbed,2008.0,,Jamaica Ska,byron lee+the dragonaires
11936,11936,63714,272104,Dark As A Dungeon,Tennessee Ernie Ford,2001,The Tennessee Ernie Ford Show,1956.0,Robert Horton (#5.25),Dark as a Dungeon,tennessee ernie ford
11942,11942,837520,239735,Turtle Twist,Jelly Roll Morton Trio,1991,The Blues,2003.0,Warming by the Devils Fire (#1.4),Turtle Twist,ferdinand jelly roll morton
11945,11945,181418,239735,Turtle Twist,Jelly Roll Morton Trio,1991,The Blues,2003.0,Warming by the Devils Fire (#1.4),Turtle Twist,ferdinand jelly roll morton
11967,11967,886495,558239,Babylon (Radio Mix 2),David Gray,0,No Sex Please  Were Teenagers,2005.0,,Babylon,david gray
11971,11971,3785,474385,I Love You - Solo,Asie Payton,0,Hope Springs,2003.0,,I Love You,asie payton
11981,11981,63357,210068,Ko Ko Joe,Righteous Brothers,2006,Shindig!,1964.0,(#1.10),Ko Ko Joe,jerry reed+the righteous brothers
11991,11991,904546,68621,S.O.P. Theme #3: Feelings And Facts,Danny Elfman,0,Desperate Housewives,2004.0,Goodbye for Now (#1.22),Theme From Desperate Housewives,danny elfman
12008,12008,629912,554263,Love On The Rocks,Neil Diamond,1980,Neil Diamond: Hot August Night/NYC,2009.0,,Love On The Rocks,neil diamond+the neil diamond band
12016,12016,177889,190015,You Can't Always Get What You Want,The Rolling Stones,1969,Queridos Amigos,2008.0,(#1.1), (I Cant Get No) Satisfaction,mick jagger+keith richards+the rolling stones
12019,12019,700098,190015,I Need You Baby (Mona),The Rolling Stones,0,Queridos Amigos,2008.0,(#1.1), (I Cant Get No) Satisfaction,mick jagger+keith richards+the rolling stones
12021,12021,812430,190015,(I Can't Get No) Satisfaction,The Rolling Stones,1965,Queridos Amigos,2008.0,(#1.1), (I Cant Get No) Satisfaction,mick jagger+keith richards+the rolling stones
12027,12027,746023,487322,Young Americans (Single Version) (1998 Digital Remaster),David Bowie,0,Isle of Wight Festival 2010: Live,2010.0,,All The Young Dudes,david bowie
12058,12058,610535,484159,In Questo Mondo Di Ladri,Antonello Venditti,1988,In questo mondo di ladri,2004.0,,In questo mondo di ladri,antonello venditti
12061,12061,77759,599796,Afx237 v.7,Aphex Twin,2001,Rubber Johnny,2005.0,,Afx237 v7,aphex twin
12076,12076,934188,22422,Have I Changed Very Much Since You Last Saw Me?,John Barry,0,Banda sonora,2007.0,(#8.10),I Had a Farm in Africa,john barry
12090,12090,139806,730708,The Blue Room,Richard Rodgers,0,Young Man with a Horn,1950.0,,The Blue Room,richard rodgers
12100,12100,884371,148930,Aún No Sé Si Te Amo,José Luis Rodríguez,0,Marido En Alquiler,2013.0,,Como Te Explico,josé luis roma+roy tavare+carlos gatica
12102,12102,264082,528478,Darlin' Be Home Soon [Live],John Sebastian,0,Mad Dogs & Englishmen,1971.0,,Darlin Be Home Soon,john sebastian
12112,12112,961338,317098,Running (LP Version),Information Society,0,Welcome to the 80s,2009.0,House-Nation und Acid-Parties (#1.6),Running,information society
12124,12124,950966,166506,I'll Be There For You/ You're All I Need To Get By,Method Man / Mary J. Blige,0,New York Undercover,1994.0,Tag  Youre Dead (#2.2),(You Make Me Feel Like) A Natural Woman,gerry goffin+carole king+jerry wexler+mary j. blige
12131,12131,719315,68518,Proud Mary,John Fogerty,1998,Designing Women,1986.0,The Last Humorously-Dressed Bellboy in America (#3.21),Proud Mary,john fogerty
12135,12135,697047,217358,There's Nothing Wrong (Album Version),The Robert Cray Band,1999,So You Think You Can Dance,2005.0,Top 18 Results (#3.9),Aint Nothing Wrong With That,robert randolph+the family band
12145,12145,597203,364116,The Host Of Seraphim,Dead Can Dance,1988,Bekushiru: 2077 Nihon sakoku,2007.0,,The Host of Seraphim,lisa gerrard+brendan perry+dead can dance
12150,12150,526393,47694,Blurry,Puddle Of Mudd,2001,Cold Case,2003.0,Saving Sammy (#4.5),Blurry,puddle of mudd
12151,12151,360360,47694,Blurry,Puddle Of Mudd,2001,Cold Case,2003.0,Saving Sammy (#4.5),Blurry,puddle of mudd
12153,12153,779617,112150,May The Bird Of Paradise Fly Up Your Nose,Little' Jimmy Dickens,1993,Hollywood a Go Go,1964.0,(#1.56),May the Bird of Paradise Fly Up Your Nose,neal merritt+little jimmy dickens
12162,12162,779897,626133,1. 'Brahms´ Fourth Symphony in E minor is today ...' (4th movt._ opening theme),Leonard Bernstein / New York Stadium Symphony Orchestra / Leonard Bernstein,0,Spider-Man 3,2007.0,,Theme from Spider Man,bob harris+paul francis webster+the port chester new york high school band
12163,12163,876810,626133,Fantasia on a Theme by Thomas Tallis for Double String Orchestra,New York Philharmonic;Leonard Bernstein,0,Spider-Man 3,2007.0,,Theme from Spider Man,bob harris+paul francis webster+the port chester new york high school band
12167,12167,340538,626133,Fanfare for the Common Man (Version of Symphony No. 3_ Fourth Movement),New York Philharmonic;Leonard Bernstein,0,Spider-Man 3,2007.0,,Theme from Spider Man,bob harris+paul francis webster+the port chester new york high school band
12190,12190,273346,601149,The Last Emperor: Theme Variation 2,Ryuichi Sakamoto,0,Ryûichi Sakamoto: Playing the Orchestra 2013,2013.0,,Theme for Yae,ryuichi sakamoto
12191,12191,25706,601149,Seven Samurai - ending theme,Ryuichi Sakamoto,0,Ryûichi Sakamoto: Playing the Orchestra 2013,2013.0,,Theme for Yae,ryuichi sakamoto
12211,12211,278569,603129,Ain't No Sunshine,Michael Jackson,1972,Sammys avonturen: De geheime doorgang,2010.0,,Aint No Sunshine,michael jackson
12214,12214,896677,177474,Under Stars (2005 Digital Remaster),Brian Eno,0,Parashat Ha-Shavua,2006.0,VaYishlach (#1.8),Under Stars,brian eno
12221,12221,547298,44327,What He's Done For Me - Original Re-Mix (Dub Version),The Five Blind Boys Of Alabama,0,Chappelles Show,2003.0,(#2.13),Down By the Riverside (Album Version),the blind boys of alabama
12231,12231,340999,421465,Scarred,Dream Theater,1994,Dream Theater: Breaking the Fourth Wall,2014.0,,Scarred,dream theater
12273,12273,296458,137289,Au Bout De Mes Rêves,Jean-Jacques Goldman,1982,Les grands du rire,2005.0,(2007-12-15),Jirai au bout de mes rêves,jean-jacques goldman
12281,12281,34091,374440,There Is A War,Leonard Cohen,1974,Bosque de sombras,2006.0,,There is a war,leonard cohen
12282,12282,862575,132248,Wrong (Thin White Duke Dub),Depeche Mode,2009,La Viola,1997.0,(2009-10-18),Wrong,depeche mode
12289,12289,515426,357356,Thorn In My Saddle,Richard Clapton,1979,Back of Beyond,1995.0,,Thorn In My Saddle,richard clapton
12306,12306,850180,110319,Another Brick In The Wall Part II [Live From Live Earth],Roger Waters,0,Hinter Gittern - Der Frauenknast,1997.0,Vertrauensbruch (#12.21),Another Brick In The Wall,roger waters
12307,12307,453218,65983,Saia Indiscreta,Filarmónica Gil,0,Deixa-me Amar,2007.0,(#1.187),Saia indiscreta,filarmónica gil
12312,12312,182747,352070,Fig Leaf Rag. A High Class Rag,Scott Joplin,0,Appointment with Death,1988.0,,Maple Leaf Rag,scott joplin
12317,12317,830930,352070,Maple Leaf Rag,Scott Joplin,1971,Appointment with Death,1988.0,,Maple Leaf Rag,scott joplin
12338,12338,692329,115183,I'll Be Your Man,The Black Keys,2002,Hung,2009.0,Take the Cake or Are You Packing? (#3.2),Ill Be Your Man,the black keys
12358,12358,960500,640678,Sweet Caroline,Neil Diamond,1968,Ted 2,2015.0,,Sweet Caroline,neil diamond
12360,12360,794895,293464,Chuck E's In Love (LP Version),Rickie Lee Jones,0,Thirtysomething,1987.0,Once a Mermaid (#3.14),It Must Be Love,rickie lee jones
12363,12363,791728,584379,Incense And Peppermints,Strawberry Alarm Clock,1967,Psych-Out,1968.0,,Incense and Peppermints,the strawberry alarm clock
12377,12377,773967,257419,Baby Won't You Please Come Home,The Nat King Cole Trio,0,The Nat King Cole Show,1954.0,(#1.12),You Are My First Love,ray martin+nat king cole
12379,12379,451016,257419,I Get Sentimental Over Nothing (Imagine How I Feel About You) (1993 Digital Remaster),The King Cole Trio,0,The Nat King Cole Show,1954.0,(#1.12),You Are My First Love,ray martin+nat king cole
