,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists,gold
2625,2625,931720,198519,Freakum Dress,BeyoncÃŒÂ©,2006,RuPauls Drag Race,2009,Drag School of Charm (#1.5),Freakum Dress,beyoncÃƒÅ’Ã‚Â© knowles richard christopher harrison makeba riddick,
2626,2626,931967,601493,Finished Symphony,Hybrid,0,SSX Tricky,2001,,Finished Symphony,hybrid,
2627,2627,932136,411836,Be Bop A Lula,Gene Vincent,1984,Desert Hearts,1985,,BE BOP A LULA,gene vincent donald graves tex davis,
2628,2628,932206,33165,Oh Stevie,Zucchero / The Randy Jackson Band,1985,Boardwalk Empire,2010,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ,
2629,2629,932690,600293,So Good,Spoonface & Wah Syndicate Feat. Janet Kay,0,Rumor Has It...,2005,,So Tired,russ morgan jack stuart kay starr,
2630,2630,933092,61020,Du Hast,Rammstein,1997,Daria,1997,Through a Lens Darkly (#3.2),Du Hast,rammstein,
2631,2631,933434,420388,Love In An Elevator,Aerosmith,1989,Down,2001,,Love in an Elevator,aerosmith,
2632,2632,933573,250698,Do You Remember (2007 Digital Remaster),Cliff Richard,0,The Knick,2014,Do You Remember Moon Flower? (#2.9),Do You Smell That,cliff martinez gregory tripi,
2633,2633,933639,431346,Si Tienes Sed,MarÃŒ_a JosÃŒÂ© HernÃŒÃÅndez,0,Entre dos amores,1972,,Me tienes enamorao,josÃƒÅ’Ã‚Â© marÃƒÅ’_a garcÃƒÅ’_a escobar manolo escobar,
2634,2634,933791,201808,Sexual Revolution,Macy Gray,2001,Saturday Night Live,1975,Drew Barrymore/Macy Gray (#27.3),Sexual Revolution,macy gray,
2635,2635,933801,97656,Girls Who Play Guitars,Maximo Park,2007,Glastonbury 2009,2009,,Girls Who Play Guitars,duncan lloyd paul smith maximo park,
2636,2636,933801,349136,Girls Who Play Guitars,Maximo Park,2007,And Now for Something Completely Different,1971,,Girls Story,simon park,
2637,2637,934291,98724,Smile Version Revisited (Mark Ronson Remix) (Edited Version),Lily Allen,2009,Glee,2009,Mattress (#1.12),Smile,lily allen darren lewis donat mittoo iyiola babalola lea michele cory monteith,
2638,2638,934353,467735,Lazy Susan,Tony Orlando & Dawn,1973,Hells Angels 69,1969,,Lazy,tony bruno,
2639,2639,935081,613621,I Like My Old Home Town,Sir Harry Lauder,0,Show Business,1944,,I Want a Girl (Just Like the Girl That Married Dear Old Dad),harry von tilzer eddie cantor george murphy constance moore joan davis,
2640,2640,935285,251447,Country Fair,Van Morrison,1974,The Late Late Lien Show,1979,(#2.3),My Fair Lady-medley,frederick loewe gerard cox wieteke van dort,
2641,2641,935974,214297,Sky Father,6 Day Riot,2008,Skins,2007,Emily (#4.2),Sky Father,6 day riot,
2642,2642,936410,230047,She Brings Me Love,Bad Company,1979,Supernatural,2005,Route 666 (#1.13),She Brings Me Love,bad company,
2643,2643,936732,332681,Christmas Medley,John Debney,2003,A Disney Christmas Gift,1983,,On Christmas Morning,music: john debney,
2644,2644,936732,656160,Christmas Medley,John Debney,2003,The Devil and Daniel Mouse,1978,,Concert Medley,john sebastian laurel runn,
2645,2645,937045,145123,A Gritos de Esperanza,Alex Ubago,2001,Luna  la heredera,2004,,A Gritos de Esperanza,ÃƒÅ’Ã‚ÂÅlex ubago,
2646,2646,937171,208868,Ice Cream,New Young Pony Club,2004,Shark,2006,In Absentia (#2.7),Ice Cream (Van She Remix),new young pony club,
2647,2647,937310,231085,Not Nineteen Forever,The Courteeners,2008,T in the Park 2010,2010,Stereophonics/Paolo Nutini (#1.4),Not Ninteen Forever,the courteeners,
2648,2648,937335,533814,La Luna,Steve Roach & Robert Rich,0,Marilyn Hotchkiss Ballroom Dancing & Charm School,2005,,Bella Luna,robert j. walsh,
2649,2649,937425,355024,God Bless The Child,Chris Botti;Paula Cole,0,August Rush,2007,,God Bless the Child,arthur herzog jr. billie holiday chris botti paula cole,
2650,2650,939020,172272,Ain't Life a Brook (Album Version),Ferron,0,One Mississippi,2015,How bout Now  How bout Right Now (#1.5),Aint Life A Brook,ferron foisy ferron,
2651,2651,939372,554357,After The Gold Rush (Album Version),Neil Young,2004,Neil Young Journeys,2011,,After The Gold Rush,neil young,
2652,2652,939656,13850,Ten Years Ago,Richard Galliano,1996,Animaniacs,1993,A Christmas Plotz/Little Drummer Warners (#1.49),Many Years Ago,richard stone steven bernstein,
2653,2653,940250,575400,Father_ Son,Peter Gabriel,0,Peter Gabriel: Growing Up Live,2003,,Father  Son,peter gabriel,
2654,2654,940386,136060,I Don't Know How To Love Him - Sound-a-like Cover,West End Orchestra & Singers,0,Late Show with David Letterman,1993,Dr. Jill Biden/Ted Danson/Trampoline Stunt on 53rd Street (#19.8),I Dont Need No Doctor,joshie armstead nick ashford valerie simpson the cbs orchestra,
2655,2655,940586,210493,You've Lost That Lovin' Feeling (LP Version),Barry Mann,0,Shindig!,1964,(#1.30),Youve Lost That Loving Feeling,phil spector barry mann cynthia weil bill medley,
2656,2656,940586,699953,You've Lost That Lovin' Feeling (LP Version),Barry Mann,0,Top Gun,1986,,Youve Lost That Lovin Feeling,barry mann cynthia weil phil spector tom cruise anthony edwards,
2657,2657,940604,273169,When The Going Gets Tough_ The Tough Get Going,Billy Ocean,2004,The Tonight Show Starring Jimmy Fallon,2014,Josh Brolin/Kate McKinnon/Billy Ocean (#3.85),When the Going Gets Tough  the Tough Get Going,billy ocean robert john lange wayne brathwaite barry eastmond jimmy fallon,
2658,2658,940662,405030,Night Walk,Willie Bobo,1997,Danny Roane: First Time Director,2006,,Walk Like and Egyptian,liam sternberg willie wisely ryan perez-daple andy dick,
2659,2659,940751,329427,Ante Up (Robbin Hoodz Theory),M.O.P.,2001,30 Minutes or Less,2011,,Ante Up (Robbin Hoodz Theory),jamal grinnage eric murry darryl pittman m.o.p. arrangement with sony music licensing,
2660,2660,940850,651185,Don't You (Forget About Me) (Live),Simple Minds,1988,The Breakfast Club,1985,,Dont You (Forget About Me),simple minds,
2661,2661,940892,542611,Killing Floor,The Electric Flag-An American Music Band;Michael Bloomfield,0,Mississippi Grind,2015,,Floor To Crawl,james hand arrangement with concord music group inc.,
2662,2662,941400,58946,Oh Tannenbaum; O Holy Night; Coventry Carol,The Norman Luboff Choir,1956,Dancing with the Stars,2005,Round Ten: Final Results (#8.21),Oh  Boy!,sonny west bill tilghman norman petty danced by steve karina,
2663,2663,941436,603122,Free,Donavon Frankenreiter,2003,Sammys avonturen: De geheime doorgang,2010,,Free,donavon frankenreiter,
2664,2664,941591,249127,I Feel It All,Feist,0,The Inbetweeners,2008,Wills Birthday (#2.3),I Feel It All,leslie feist,
2665,2665,942498,301493,You Better You Bet,The Who,1981,Top of the Pops,1964,(1981-03-05),You Better You Bet,the who,
2666,2666,942766,627644,SobrevivirÃŒÂ©,Monica Naranjo,2000,Stage,2009,,SobrevivirÃƒÅ’Ã‚Â©,luigi albertelli enrico riccardi mÃƒÅ’_nica naranjo,
2667,2667,942860,428522,Wonder,Megan McCauley,2005,Elektra,2005,,Wonder,megan rudloff will baker pete woodruff megan mccauley,
2668,2668,942890,583739,Four Fields,Scott McGill,0,Progress Island U.S.A.,1973,,Fields of Energy,john scott,
2669,2669,943037,134586,Walk Around Time,The Robert Cray Band / The Memphis Horns,0,Late Night with Jimmy Fallon,2009,(#2.131),Walk Dont Walk,prince robert randolph the family band,
2670,2670,943037,278183,Walk Around Time,The Robert Cray Band / The Memphis Horns,0,The Tonight Show with Jay Leno,1992,(#20.14),Up Around the Bend,john fogerty the tonight show band,
2671,2671,943631,204586,Don't Hold Me Back,Krosfyah Feat. Tony Bailey,0,Scream Queens,2015,Pilot (#1.1),Hold Me Now,tom bailey alannah currie joe leeway new lyrics by eden xo malakouti eden xo malakouti,
2672,2672,943812,262442,Lyin' Here,Steve Helms,0,The Raccoons,1985,A Catered Affair! (#4.4),Here I Go Again,kevin gillis jon stroll steve lunt lisa lougheed curtis king jr.,
2673,2673,944704,65615,CanÃŒÂ_ÃŒÂ£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007,(#1.154),CanÃƒÅ’Ã‚Â_ÃƒÅ’Ã‚Â£o simples,tiago bettencourt,
2674,2674,944704,65835,CanÃŒÂ_ÃŒÂ£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007,(#1.174),CanÃƒÅ’Ã‚Â_ÃƒÅ’Ã‚Â£o simples,tiago bettencourt,
2675,2675,944704,65855,CanÃŒÂ_ÃŒÂ£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007,(#1.176),CanÃƒÅ’Ã‚Â_ÃƒÅ’Ã‚Â£o simples,tiago bettencourt,
2676,2676,944704,66545,CanÃŒÂ_ÃŒÂ£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007,(#1.238),CanÃƒÅ’Ã‚Â_ÃƒÅ’Ã‚Â£o simples,tiago bettencourt,
2677,2677,944737,567166,I Can't Stop Loving You,Don Gibson,1987,Opry Video Classics: Legends,2007,,I Cant Stop Loving You,don gibson,
2678,2678,945922,411696,A Walk On The Wild Side Of Life,David Ball,1994,Descansos,2009,,Just a Closer Walk With Thee,david busse,
2679,2679,945922,452050,A Walk On The Wild Side Of Life,David Ball,1994,Girl,1998,,I Walk the Mole,david bassett walter salas-humara the moles,
2680,2680,946728,278075,What It Is,Dave Weckl Band,2005,The Tonight Show with Jay Leno,1992,(#20.12),What I Like About You,wally palmar mike skill james marinos the tonight show band,
2681,2681,946806,457570,Old Grey Face (And The Way Of The Magenta) (L'Amour Lamorgue Edition),Twin Atlantic,2010,Grand Theft Auto V,2013,,Old Love/New Love,twin shadow,
2682,2682,947159,455636,Liebestraum Nr.3 - Notturno for Piano,Franz Liszt,0,Good-Time Girl,1948,,Liebestraum,franz liszt,
2683,2683,947665,293769,I Just Met A Memory,Robert Gordon,0,This Morning,1988,(2015-09-08),Girls Just Want to Have Fun,robert hazard cyndi lauper,
2684,2684,947910,237594,Piano Concerto No. 2: III_ Allegro scherzando,Sergei Rachmaninov,0,The Beiderbecke Affair,1985,Can Anybody Join In? (#1.2),Piano Concerto No 2,sergei rachmaninoff london symphony orchestra,
2685,2685,947910,651972,Piano Concerto No. 2: III_ Allegro scherzando,Sergei Rachmaninov,0,The Byron Janis Story,2010,,Piano Concerto #3 in D-Minor,sergei rachmaninoff byron janis,
2686,2686,947927,551397,Marche Des CÃŒÂ©libataires,Jean Segurel,0,MÃƒÅ’Ã‚Â©fiez-vous des blondes,1950,,MÃƒÅ’Ã‚Â©fiez-vous des Blondes,jean marion anny flore,
2687,2687,948011,396117,The Big Noise From Winnetka,Bob Crosbys Bobcats,0,Comic Book Confidential,1988,,Big Noise from Winnetka,bob crosby the bobcats bob haggart ray bauduc lyrics by gil rodin,
2688,2688,948749,173241,Walkie Talkie Man,Steriogram,2004,One Tree Hill,2003,Let the Reigns Go Loose (#2.7),Walkie Talkie Man,steriogram,
2689,2689,949760,381236,Old Marcus Garvey,Burning Spear,1975,Bye-Bye,1995,,Old Marcus Garvey,burning spear   - fullwood burning spear,
2690,2690,949876,692483,The Lament Of The Cherokee Reservation Indian,John D. Loudermilk,0,The Wrecking Crew!,2008,,Indian Reservation,john d. loudermilk paul revere the raiders,
2691,2691,950339,335104,Dead Anyway,Thomas Newman,2005,A Perfect Day,2009,,Still Dead,thomas newman,
2692,2692,950477,297236,Be My Guest,Fats Domino,1959,Tohuwabohu,1990,(#1.1),Be My Guest,fats domino john marascalco tommy boyce,
2693,2693,950785,439881,Fool's Paradise,Willie Nelson / Dr. John,2000,Fire Down Below,1997,,Paradise,john prine arrangement with warner special products,
2694,2694,950869,180959,Le Roi David : TroisiÃŒÂ¬me Partie_ David roi et prophÃŒÂ¬te : Marche des HÃŒÂ©breux,Charles Dutoit,0,Petits meurtres en famille,2006,,Le soleil et la lune,charles trenet,
2695,2695,950869,489607,Le Roi David : TroisiÃŒÂ¬me Partie_ David roi et prophÃŒÂ¬te : Marche des HÃŒÂ©breux,Charles Dutoit,0,Jacquot de Nantes,1991,,Le Roi de Thule,charles gounod m. carre,
2696,2696,950966,302492,I'll Be There For You/ You're All I Need To Get By,Method Man / Mary J. Blige,0,Top of the Pops,1964,(1995-07-27),Ill Be There for You/Youre All I Need,nick ashford rza valerie simpson method man method man  feat mary j. blige,
2697,2697,950976,548973,Follow Me On Time,Rod Lee,0,Mustang Country,1976,,Follow Your Restless Dreams,lee holdridge denny brooks,
2698,2698,951303,173018,You never know,Patric la Funk feat. Corey Andrew,0,One Tree Hill,2003,Hundred (#5.12),Never Tear Us Apart,andrew farriss michael hutchence inxs,
2699,2699,951303,552927,You never know,Patric la Funk feat. Corey Andrew,0,Narco,2004,,Never Let Down,andrew w.k.,
2700,2700,952441,334930,9 to 5,Dolly Parton,1980,A Night in Heaven,1983,,9 to 5,jan hammer linda kay bryman dolly parton,
2701,2701,952776,299097,Free,Deniece Williams,1976,Top of the Pops,1964,(1977-04-21),Free,deniece williams,
2702,2702,952960,1354,What A Friend,George Nooks,0,20 to 1,2005,Greatest Songs of All Time (#3.2),What A Wonderful World,louis armstrong george david weiss  / bob thiele,
2703,2703,952960,12832,What A Friend,George Nooks,0,American Masters,1985,Satchmo: The Life of Louis Armstrong (#4.3),What a Wonderful World,bob thiele george david weiss,
2704,2704,952960,19047,What A Friend,George Nooks,0,Australian Idol,2003,Group 3 Performance Show (#1.8),What a Wonderful World,george david weiss bob thiele guy sebastian,
2705,2705,952960,73511,What A Friend,George Nooks,0,Dolly,1987,Down in New Orleans (#1.21),What a Wonderful World,bob thiele george david weiss george kirby,
2706,2706,952960,318463,What A Friend,George Nooks,0,Who Wants to Be a Millionaire,2002,(#7.152),What a Wonderful World,george david weiss bob thiele contestant eddie horwitz,
2707,2707,953214,116034,Like This,Christian Scott,2006,I Used to Be Fat,2010,Terra,This Could Be The Moment,michÃƒÅ’Ã‚Â¬le vice-maslin phil cordaro britney christian,
2708,2708,953476,277594,Hit The Road Jack,Percy Mayfield,0,The Tonight Show with Jay Leno,1992,(#19.199),Hit the Road Jack,percy mayfield,
2709,2709,953476,400564,Hit The Road Jack,Percy Mayfield,0,CrianÃƒÅ’Ã‚Â_a EsperanÃƒÅ’Ã‚Â_a 2012,2012,,Ponta de LanÃƒÅ’Ã‚Â_a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,james brown percy mayfield stevie wonder michael jackson bill bottrell michele mara katia drumond jhonatan matheus,
2710,2710,953633,65167,ÃŒÃ› Espera De Godot,Delfins,0,Deixa-me Amar,2007,(#1.113),ÃƒÅ’Ãƒâ€º espera de Godot,delfins,
2711,2711,953633,65527,ÃŒÃ› Espera De Godot,Delfins,0,Deixa-me Amar,2007,(#1.146),ÃƒÅ’Ãƒâ€º espera de Godot,delfins,
2712,2712,953633,67077,ÃŒÃ› Espera De Godot,Delfins,0,Deixa-me Amar,2007,(#1.6),ÃƒÅ’Ãƒâ€º espera de Godot,delfins,
2713,2713,953881,688034,Precious Things,Tori Amos,1992,The Tori Amos Custom Concert,2003,,Precious Things,tori amos,
2714,2714,954566,355227,You Showed Me,Lightning Seeds,1996,Austin Powers: International Man of Mystery,1997,,You Showed Me,roger mcguinn gene clark the lightning seeds,
2715,2715,954569,30985,Big Booty Hoes (Featuring Too $hort) (Album Version),The Notorious B.I.G.,1999,Big Time Rush,2009,Big Time Pranks 2 (#4.7),Big Time Rush,big time rush,
2716,2716,954944,262887,Sweet Lullaby,Deep Forest,1992,The Real World,1992,A Tribute to Pedro Zamora (#3.23),Sweet Lullaby,deep forest,
2717,2717,955287,363111,I Just Cant Give You Up ,Average White Band,0,Bedtime with Barney: Imagination Island,1994,,Just Imagine (Reprise),philip a. parker stephen white bob west hope cervantes pia manalo john david bennett ricky carter barry pearl julie johnson patty wirtz,
2718,2718,956132,649563,Fever,Little Willie John,1956,The Big Town,1987,,FEVER,otis blackwell eddie cooley little willie john,
2719,2719,956208,418325,Today I Started Loving You Again,Dolly Parton / John Popper,1996,Dolly Parton: Treasures,1996,,Today I Started Loving You Again,merle haggard bonnie owens dolly parton,
2720,2720,956762,180500,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,Richard Wagner,0,Penny Dreadful,2014,SÃƒÅ’Ã‚Â©ance (#1.2),Tristan und Isolde,richard wagner,
2721,2721,956762,598440,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,Richard Wagner,0,Romanticism in Music,1961,,Tristan und Isolde: Liebestod,richard wagner birgit nilsson,
2722,2722,957005,25417,Keep Their Heads Ringin' (LP Version) (Explicit),Dr. Dre,1995,Beavis and Butt-Head,1993,U.S. History (#6.3),Keep Their Heads Ringing,dr. dre,
2723,2723,957048,150585,Trap Star,Young Jeezy,2005,Medic,1954,,Blue Star,edward heyman victor young,
2724,2724,957129,646781,The April Fools (LP Version),Dionne Warwick,0,The April Fools,1969,,April Fools,burt bacharach hal david dionne warwick,
2725,2725,957142,641351,I Had The Craziest Dream,Harry James & His Orchestra,0,Tempted,2001,,If I had Wings,james ford t-model ford / schrive alive,
2726,2726,957142,650584,I Had The Craziest Dream,Harry James & His Orchestra,0,The Bottom of the Bottle,1956,,I Had the Craziest Dream,harry warren,
2727,2727,957300,607009,Latin America,Holy Fuck,2010,Scott Pilgrim vs. the World,2010,,Latin America,brian borcherdt graham walsh matt schulz matt mcquaid holy fuck,
2728,2728,957921,608302,Broken Man,Jeff Scott Soto,2008,Seeing Through the Fence,2008,,Medicine Man,scott waite,
2729,2729,958407,321991,Yo que soy contrabandista,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,0,Yo Gabba Gabba!,2007,Animals (#2.4),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs,
2730,2730,958407,322066,Yo que soy contrabandista,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,0,Yo Gabba Gabba!,2007,Day Camp (#4.13),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs,
2731,2731,958407,322159,Yo que soy contrabandista,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,0,Yo Gabba Gabba!,2007,Halloween (#1.10),Yo Gabba Gabba Theme,dj lance various artists adam deibert jarond gibbs,
2732,2732,958516,571016,Creo En Ti,Miguel BosÃŒÂ©,2007,Papitwo,2012,,Creo en tÃƒÅ’_,josÃƒÅ’Ã‚Â© luis perales miguel bosÃƒÅ’Ã‚Â©,
2733,2733,958854,100872,Partie Traumatic,Black Kids,2008,Gossip Girl,2007,Pret-a-Poor-J (#2.8),Partie Traumatic,black kids,
2734,2734,960501,36678,Land of 1000 Dances,Chris Kenner,1962,Britains Got Talent,2007,2016: Auditions 1 (#10.1),Land of a Thousand Dances,chris kenner wilson pickett,
2735,2735,960501,701158,Land of 1000 Dances,Chris Kenner,1962,Tower Heist,2011,,Land of 1000 Dances,chris kenner,
2736,2736,960689,47581,Mind Games (I Promise) (Anthology Version),John Lennon,0,Cold Case,2003,Mind Games (#6.18),Mind Games,john lennon,
2737,2737,961008,454183,Immune,Godsmack,1997,Godsmack: Smack This!,2002,,Immune,godsmack,
