,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
433321,433321,65531,154945,Into The Night (2002 Version),Benny Mardones,0,Miss Austria 2009,2009.0,(#1.2),Summer Night City,benny andersson bjÃŒÂ¦rn ulvaeus abba
433745,433745,61880,670213,When I See You,Macy Gray,2002,The Life and Death of Colonel Blimp,1943.0,,I See You Everywhere,allan gray
434098,434098,48010,281882,AWY FRM U,Oberhofer,2010,The Vampire Diaries,2009.0,We All Go a Little Mad Sometimes (#4.6),Away Frm U,oberhofer
434391,434391,925528,336909,Winter Stays On,Mr Jones Machine,2005,A Winter Story,1986.0,,A Winter Story,chris stuart robin lyons aled jones
434458,434458,914105,415060,The South's Gonna Do It Again,The Charlie Daniels Band,1983,Digging for Fire,2015.0,,Whos Gonna Help Me,charlie bleak hoipolloi
434631,434631,1935,121170,Five Steps,The Davenports,2000,Intervention,2005.0,Adam (#9.2),Five Steps,scott klass the davenports
434749,434749,89508,202119,I Gotta Feeling (Edit),The Black Eyed Peas,2009,Saturday Night Live,1975.0,January Jones/Black Eyed Peas (#35.6),I Gotta Feeling,the black eyed peas fergie will.i.am taboo david guetta apl.de.ap frederic riesterer
435008,435008,250856,169994,El Gitano AntÌ_n,Peret,0,OchÃŒÂ©ntame... otra vez,2014.0,Somos rumberos (#3.4),Gitano AntÃŒ_n,peret
435036,435036,293536,154598,24 Hours From Tulsa,Gene Pitney,1988,Misfits,2009.0,(#1.2),24 Hours From Tulsa,gene pitney
435221,435221,536048,311158,FotografÌ_a,Juanes / Nelly Furtado,0,Velo de novia,2003.0,Velo de novia (#1.1),FotografÃŒ_a,juanes nelly furtado
435524,435524,755647,503430,Good Time [Craig C. Master Blaster Dub],Leela James,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435562,435562,842212,503430,Symphony No. 6 in C major_ D589: First movement: Adagio - Allegretto,Sir Thomas Beecham/Royal Philharmonic Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435565,435565,269501,503430,Organ Concerto No. 13 in F Major - 'The Cuckoo and the Nightengale': IV. Larghetto,London Philharmonic Orchestra_ Sir Adrian Boult_ Edward Power Biggs,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435571,435571,246851,503430,Mozart : Symphony No.33 in B flat major K319 : IV Allegro assai,Ton Koopman & Amsterdam Baroque Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435611,435611,185559,503430,Symphony No. 7 In C Sharp Minor_ Op. 131: 4. Vivace,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435612,435612,435194,503430,Concerto in D major_ Op. 7 No. 6: II. Adagio,Philharmonia Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435613,435613,336201,503430,Piano Concerto No. 3 In C Major_ Op. 26: 2. Theme And Variations,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435616,435616,67558,503430,Concerto No. 2 in C Minor for Piano and Orchestra_ Op. 18: II. Adagio sostenuto,Saint Louis Symphony Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435630,435630,189168,503430,Four Songs for High Voice and Orchestra_ Op. 27: IV. Morgen (Und morgen wird die Sonne wieder scheinen),Berlin Symphony Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435678,435678,341302,503430,Symphony No.36 in C major (Linz)_ K.425 ii Adagio,Scottish Chamber Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435738,435738,844100,503430,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,1987,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435770,435770,164251,503430,Symphony No. 4 Op. 98 In E Minor: Allegro Giacoso,The London Fox Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435771,435771,177821,503430,Symphony No. 1 In C Minor Op. 68: Un Poco Allegretto e Grazioso,The London Fox Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435773,435773,808397,503430,Concerto No. 25 in C Major for Piano and Orchestra_ K. 503/II. Andante,Murray Perahia;English Chamber Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435774,435774,629905,503430,Four Seasons Concerto No. 4 In F Minor - Winter: Allegro,The London Fox Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435791,435791,912234,503430,Selection: (a) Casimo (b) I Love You (c) You Can Never Blame A Girl For Dreaming (d) Goodbye_ Little Rosebud (e) Wildflower (f) April Blossoms (g) Bambalina (h) Goodbye_ Little Rosebud,The London Theatre Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
435854,435854,903113,629756,Tu Recuerdo Y Yo,Vicente Fernandez A Duo Con Jose Alfredo Jimenez,0,Stella,1990.0,,Mama Yo Quiero,jararaca vicente paiva emilio de torre
436249,436249,27985,257227,If I Get Lucky,The Johnny Shines Blues Band,2002,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436299,436299,783840,257227,If You Can't Smile And Say Yes,Nat King Cole,1989,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436366,436366,400330,257227,If I Said You Have A Beautiful Body,The Bellamy Brothers,1999,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436378,436378,428402,257227,That's Just The Way We Roll,Jonas Brothers,2007,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436460,436460,520918,257227,04 Mama Told Me Not To Come,Buster James Band,0,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436506,436506,936634,257227,I Shall Not Be Moved,The Reverend Peyton's Big Damn Band,2007,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436518,436518,785479,257227,Not So Long Ago (1997 Digital Remaster),Nat King Cole,0,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436576,436576,739930,257227,That's The Way (I Like It),KC & The Sunshine Band,1975,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff naked brothers band
436808,436808,336909,29718,Up Against the Ropes,August Burns Red,2007,Best Week Ever,2013.0,(#1.11),Start Me Up,august wisbon dj roc
436816,436816,46682,29718,Pump Me Up,DJ Jazzy Jeff & The Fresh Prince;Will Smith,0,Best Week Ever,2013.0,(#1.11),Start Me Up,august wisbon dj roc
436841,436841,745006,259408,This Land Is Your Land,Woody Guthrie & Jack Elliott,1986,The Originals,2013.0,Always and Forever (#1.1),This Land Is Your Land,woody guthrie sharon jones the dap-kings
437089,437089,311826,587609,I'm Gonna Move Way on the Outskirts of Town,Warner Williams and Jay Summerour,0,Rabid Love,2013.0,,Rat Trap Town,tom daprato jay ahl ruby faith the waiting world
437458,437458,416305,725406,I Just Came To Dance,Webstar / Young B,0,Winnie the Pooh and the Blustery Day,1968.0,,The Rain Rain Rain Came Down  Down  Down,richard m. sherman robert b. sherman the disney chorus
437609,437609,491578,228893,Foul Play,The Robert Cray Band,0,Suits,2011.0,Unfinished Business (#3.3),Play It,robert fleming victory
437937,437937,713865,324694,Shut Up and Leave Me Alone,The Michael Stanley Band,0,iCarly,2007.0,iKiss (#2.7),Leave It All to Me,michael corcoran miranda cosgrove drake bell
438273,438273,50541,246010,Two By Two/You Have Got to Have a Rudder on the Ark (Danny Kaye_ Harry Goz_ Michael Karm_ Walter Willison),Danny Kaye;Original Broadway Cast,0,The Girl from Carolina,2015.0,My Dumbass Boyfriend Harry (#1.1),Lookin for Harry,danny joe machado
438313,438313,867725,78308,One Day At a Time,Warner Williams and Jay Summerour,0,EastEnders,1985.0,(2000-01-24),Shes the One,robbie williams
438376,438376,927764,468683,Luxus,Herbert GrÌ¦nemeyer,1990,Herbert GrÃŒÂ¦nemeyer: Luxus Live 91,1991.0,,Luxus,herbert grÃŒÂ¦nemeyer
438385,438385,713790,482783,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Il vangelo secondo Matteo,1964.0,,Dissonant-quartet (KV 465),wolfgang amadeus mozart
438492,438492,295994,259755,Just One More Chance,Les Paul & Mary Ford,2002,The Partridge Family,1970.0,Diary of a Mad Millionaire (#3.24),One Night Stand,wes farrell paul anka
438495,438495,252971,259755,Night Train,Paul Revere & The Raiders (featuring Mark Lindsay),1990,The Partridge Family,1970.0,Diary of a Mad Millionaire (#3.24),One Night Stand,wes farrell paul anka
438674,438674,923803,665864,Green River,John Fogerty,1998,The Human Comedy,1943.0,,Where the River Shannon Flows,james i. russell john craven
438884,438884,15121,665864,A Woman A Man Walked By / The Crow Knows Where All The Little Children Go,PJ Harvey / John Parish,2009,The Human Comedy,1943.0,,Where the River Shannon Flows,james i. russell john craven
438941,438941,457774,676060,I Am The Mercury,Jimmie Spheeris,0,The Ninth Cloud,2014.0,,I Am the Mercury,jimmie spheeris
439315,439315,200701,255952,Countdown/This Is It,Dan Hartman,0,The Midnight Special,1972.0,(#7.15),Countdown/This Is It,dan hartman
439403,439403,333557,647570,I Put a Spell On You,Screamin Jay Hawkins,1956,The Ballad of Jack and Rose,2005.0,,I Put a Spell on You,screamin jay hawkins nina simone
439417,439417,927301,647570,(She Put The)Wamee(On Me),Screaming Jay Hawkins,0,The Ballad of Jack and Rose,2005.0,,I Put a Spell on You,screamin jay hawkins nina simone
439577,439577,928087,702938,Do You Feel Like We Do (Live),Peter Frampton,2003,Triple 9,2016.0,,Lets Do It,peter held daniel pollard heroes x villains
439652,439652,270399,582150,Tenia Tanto Que Darte,Nena Daconte,2008,Premios Principales 2008,2008.0,,TenÃŒ_a tanto que darte,mai meneses kim fanlo francisco j. urchegui nena daconte
439684,439684,597799,303260,Who Feels Love?,Oasis,0,Top of the Pops,1964.0,(2000-04-21),Who Feels Love?,noel gallagher oasis
439712,439712,170083,278490,Sweet Xiao Li,Wooden Wand and the Sky High Band,2006,The Tonight Show with Jay Leno,1992.0,(#20.190),Sweet Emotion,steven tyler tom hamilton the tonight show band
439713,439713,797387,278490,You're My Candy Sweet,THE FATBACK BAND,0,The Tonight Show with Jay Leno,1992.0,(#20.190),Sweet Emotion,steven tyler tom hamilton the tonight show band
440093,440093,852969,300335,Remember Me,Marc Anthony,1999,Top of the Pops,1964.0,(1979-04-12),Remember Then,anthony powers beverly ross showaddywaddy
440126,440126,683320,682735,Second Hand News,Matthew Sweet & Susanna Hoffs,2009,The Saint,1997.0,,Data News,matthew cang
440168,440168,5269,678023,What A Wonderful World  (LP Version),Victoria Williams,0,The Perfect Match,2016.0,,A Wonderful Year,kristopher cho flagg sayad nazeri skinny williams
440606,440606,294069,133840,Rakas rÌ_mÌ_ elÌ_mÌ_ (Live),Ismo Alanko SÌ_Ì_tiÌ¦,2004,Lamastalgia,2010.0,Armotonta menoa - kansalainen ja poliitikko (#1.1),Rakas  rÃŒ_mÃŒ_ elÃŒ_mÃŒ_,ismo alanko
440670,440670,924091,525144,Il Barbiere Di Siviglia: Dunque io son,Philharmonia Orchestra And Chorus_ Maria Callas_ Luigi Alva_ Tito Gobbi,0,Love Me Forever,1935.0,,Il bacio,luigi arditi
440780,440780,117620,664731,Baby in a Troubled Time - Simon & Nicky Off To War (Simon 1938-1945),William Goldstein,0,The Hellcats,1968.0,,Come On Baby,william loose emil cadkin
440847,440847,875937,376372,Sail Away,Randy Newman,1972,Brian Wilson: Songwriter 1969 - 1982,2012.0,,Sail Away,randy newman
440872,440872,783840,341238,If You Can't Smile And Say Yes,Nat King Cole,1989,Ah! Si jÃŒÂ©tais riche,2002.0,,Smile,nat king cole
440940,440940,369120,607810,PrÌ©ludes n.10 _ Opus 28 (1838),Chopin,0,Sebbe,2010.0,,Preludium  piano  op. 28. Nr 4  e-moll,frÃŒÂ©dÃŒÂ©ric chopin ivo pogorelich
440941,440941,36064,607810,PrÌ©lude e-Moll / Prelude in E minor op.28/4,Frederic Chopin,0,Sebbe,2010.0,,Preludium  piano  op. 28. Nr 4  e-moll,frÃŒÂ©dÃŒÂ©ric chopin ivo pogorelich
440999,440999,904393,590156,Maria's Ride To Dover (Film Version from 'The Sea Hawk'),Warner Bros. Studio Orchestra / Erich Wolfgang Korngold,0,Ray Kinney and His Royal Hawaiian Orchestra,1938.0,,Across the Sea,ernest k. kaai ray kinney johnny noble his orchestra
441315,441315,532307,590156,Main Title (Film Version from 'The Sea Wolf'),Warner Bros. Studio Orchestra / Erich Wolfgang Korngold,0,Ray Kinney and His Royal Hawaiian Orchestra,1938.0,,Across the Sea,ernest k. kaai ray kinney johnny noble his orchestra
441354,441354,267100,590156,a. Out to Sea  b. The Shark Cage Fugue from Jaws,John Williams;The Boston Pops Orchestra,0,Ray Kinney and His Royal Hawaiian Orchestra,1938.0,,Across the Sea,ernest k. kaai ray kinney johnny noble his orchestra
441457,441457,440554,110289,Torn,Natalie Imbruglia,1997,Hinter Gittern - Der Frauenknast,1997.0,Unter Mordverdacht (#3.26),Torn,natalie imbruglia
441469,441469,823294,298288,Stairway To Heaven (2007 Remastered Live Version From The Song Remains The Same),Led Zeppelin,0,Top Model,1989.0,,Stairway to Heaven,jimmy page robert plant led zeppelin
441592,441592,851104,207043,Ain't No Cure For Love,Leonard Cohen,1988,SexTV,1998.0,,Aint No Cure for Love,leonard cohen
441613,441613,443905,519613,The Ballad Of John And Yoko,Tony & The Beat Brothers,0,Listen,2013.0,,Who Is John Corvis,tony anderson
441664,441664,782351,519613,John Henry Medley: John Henry / Bonapartes Retreat / Twists and Turns,Tony Trischka,2008,Listen,2013.0,,Who Is John Corvis,tony anderson
441686,441686,564531,307469,Peer Gyant Suite No. 2_ Op. 55 Solveij's Lied,Edvard Grieg,0,Twin Peaks,1990.0,(#2.14),Piano Concerto in A minor  op. 16  1st movement,edvard grieg
441859,441859,155093,470479,When I'm Not Near The Girl I Love,Jack Jones,0,Highway 61,1991.0,,Its Not Unusual,gordon mills les reed tom jones
441941,441941,960689,464172,Mind Games (I Promise) (Anthology Version),John Lennon,0,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442008,442008,685848,464172,Troubled Mind,Young Dre D,1997,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442045,442045,920036,464172,Made Up My Mind,John Mooney,0,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442134,442134,543785,464172,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442187,442187,710573,464172,I Just Had You On My Mind,John Wesley Ryles,0,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442220,442220,364080,464172,Mind Circles,St. John vs. Locust,2004,Hard Country,1981.0,,BREAK MY MIND,michael martin murphey john d. loudermilk
442276,442276,232271,619917,Das Ringen Jakobs mit dem Engel,JÌ_rgen von der Lippe,0,SmÃŒÂ´lÃŒ_nningar,1935.0,,Mit Standarten,franz von blon
442416,442416,759656,42723,Big Trouble,Robert Palmer,1994,Cartoon Sushi,1997.0,(#1.1),Big Show Theme,robert sharples
442536,442536,676519,281645,Wasted,Low Vs Diamond,0,The Vampire Diaries,2009.0,The Departed (#3.22),Wasted,low vs diamond
442576,442576,957142,365914,I Had The Craziest Dream,Harry James & His Orchestra,0,Betty in Blunderland,1934.0,,Did You Ever See a Dream Walking?,harry revel
442816,442816,686904,235241,Let's Face The Music And Dance,Diana Krall,1999,The 4400,2004.0,The Truth and Nothing But the Truth (#4.4),Lets Face The Music And Dance,irving berlin diana krall
442928,442928,357568,301888,Wedding Bells,Godley & Creme,1981,Top of the Pops,1964.0,(1981-12-17),Wedding Bells,kevin godley lol creme  (as godley creme)
443012,443012,446978,217522,Unchained Melody,Righteous Brothers,1965,So You Think You Can Dance,2005.0,Top 4 Perform (#10.17),Unchained Melody,alex north hy zaret the righteous brothers
443316,443316,927602,684202,Fortunate Son,John Fogerty,1996,The Silver Brumby,1993.0,,Son of the Wind,tassos ioannides lyrics by tassos ioannides john tatoulis tiddas
443583,443583,543711,205301,The Wassail Song; Oh Come_ All Ye Faithful; Deck The Halls With Boughs Of Holly; Silent Night_ Holy Night,The Norman Luboff Choir,1956,Scrubs,2001.0,My Own Personal Jesus (#1.11),O Come  All Ye Faithful,john francis wade donald faison the choir
