,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
298962,298962,960963,235775,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren+phil galdston
298974,298974,325479,235775,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren+phil galdston
299083,299083,694045,235775,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren+phil galdston
299168,299168,112255,235775,Glory Medley: Crown Him With Many Crowns/Christ The Lord Has Risen Today/Now Thank We All Our God,John Tesh,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren+phil galdston
299189,299189,674208,298275,Everybody Hurts (Live) (Athens_ GA '92),R.E.M.,0,Top Gear,2002.0,Botswana Special (#10.4),Everybody Hurts,r.e.m.
299215,299215,468829,232258,Baby I Feel Good With You,Brian Hyland,0,Tamori kurabu,1982.0,Tamori Train Club,Baby Face,brian hyland
299307,299307,271873,604231,Do You Mind,Robbie Williams,2009,Sasquatch Mountain,2006.0,,Things You Do To Me,hank williams iii
299915,299915,139142,492346,Georgia On My Mind,Hoagy Carmichael / The Buddy Cole Quartet,1956,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael+stuart gorrell+ray charles
299918,299918,719731,492346,Georgia On My Mind,Ray Charles / The Count Basie Orchestra,0,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael+stuart gorrell+ray charles
300092,300092,776623,694425,Seasons In The Sun,Terry Jacks,1974,This Beat Goes On: Canadian Pop Music in the 1970s,2009.0,,Seasons in the Sun,jacques brel+terry jacks
300119,300119,796104,459453,War Time Blues,Mississippi Joe Callicott,0,Grosse Pointe Blank,1997.0,,War Cry,joe strummer+richard norris
300252,300252,916882,592054,Andvari,Sigur RÌ_s,2005,Remember Me,2010.0,,Andvari,jon thor birgisson+orri p. dyrason+georg holm+kjartan sveinsson+sigur rÌ_s
300269,300269,244757,393565,Never Ending,Elvis Presley with The Jordanaires,1995,Clay Pigeons,1998.0,,Its Now or Never,aaron schrÌ¦der+wally gold+elvis presley
300303,300303,309682,558823,Yo Te DirÌ©,Paloma San Basilio,0,Nochebuena con Raphael,2006.0,,Quisiera yo bailar,paloma san basilio
300418,300418,145829,122475,Lullaby Of Broadway,Werner MÌ_ller,0,Its Always Sunny in Philadelphia,2005.0,Mac and Dennis: Manhunters (#4.1),Off Broadway,werner tautz
300420,300420,937310,231085,Not Nineteen Forever,The Courteeners,2008,T in the Park 2010,2010.0,Stereophonics/Paolo Nutini (#1.4),Not Ninteen Forever,the courteeners
300421,300421,538221,261604,Daddy Was An Old Time Preacher Man,Porter Wagoner & Dolly Parton,1970,The Porter Wagoner Show,1961.0,Kenny Price (#1.173),Mommie  Aint That Daddy,dolly parton+porter wagoner
300428,300428,946147,261604,To Daddy,Tom Astor & Dolly Parton,0,The Porter Wagoner Show,1961.0,Kenny Price (#1.173),Mommie  Aint That Daddy,dolly parton+porter wagoner
300480,300480,891742,636381,Johanna,Stephen Sondheim,1979,Sweeney Todd: The Demon Barber of Fleet Street,1982.0,,Johanna (Reprise),stephen sondheim+cris groenendaal+betsy joslyn+george hearn+sara woods
300515,300515,169555,356055,Suite Ana Magdalena,Johann Sebastian Bach,0,Aya de Yopougon,2013.0,,PrÌ©lude de la suite pour violoncelle Nå¡1,johann sebastian bach
300572,300572,868875,423041,Girls Just Wanna Have Fun,Norman Palm,0,Duets,2000.0,,Just My Imagination (Running Away With Me),norman whitfield+barrett strong+kenneth babyface edmonds+gwyneth paltrow
300630,300630,935081,229091,I Like My Old Home Town,Sir Harry Lauder,0,Sunday Pants,2005.0,You Cant Get There from Here (#1.3),Happy Home,harry bluestone+emil cadkin
300758,300758,679777,336359,Hello My Good Friend (LP Version),John Elefante,0,A Town Like Alice,1956.0,,Theres a Friend for Little Children,john stainer
300821,300821,15121,336359,A Woman A Man Walked By / The Crow Knows Where All The Little Children Go,PJ Harvey / John Parish,2009,A Town Like Alice,1956.0,,Theres a Friend for Little Children,john stainer
300973,300973,837669,327074,Es Mi Mujer,Tito Rojas,1997,12 and Holding,2005.0,,Oye Mi Guaguanaco,tito puente+rhumba club
301006,301006,657793,327074,Oye Mi Son,Tito Rodriguez,0,12 and Holding,2005.0,,Oye Mi Guaguanaco,tito puente+rhumba club
301037,301037,499851,685986,Elephant Stone,The Stone Roses,1988,The Stone Roses Live: Blackpool Empress Ballroom,1991.0,,Elephant Stone,the stone roses
301261,301261,491262,258171,I Need Somebody (Loveland's Full On Vocal 12' Mix)/ Make The World Go Round (Acappella)/ When I'm Good And Ready (The Woman's Prerogative Mix),Loveland Feat. The Voice Of Rachel McFarlene/ Sandy B/ Sybil,0,The Nostalgia Critic,2007.0,Mr. Nanny (#3.40),Lets Go Fly a Kite,robert b. sherman+richard m. sherman
301297,301297,833817,258171,Let's Hear It For The Boy,Katty B.,2001,The Nostalgia Critic,2007.0,Mr. Nanny (#3.40),Lets Go Fly a Kite,robert b. sherman+richard m. sherman
301390,301390,129673,673622,Sad Song A Day,The Old Joe Clarks,0,The Midnight Meat Train,2008.0,,Song For April,joe diaco+alt-ctrl-sleep
301860,301860,636983,329949,Sleep Late_ My Lady Friend,Harry Nilsson,0,42nd Street,1933.0,,Pretty Lady,harry warren
302426,302426,558425,388874,El Amor Espera,Charly Garcia,2002,Charly GarcÌ_a: El Concierto SubacuÌÁtico,2010.0,,El amor espera,charly garcÌ_a
302448,302448,648004,76769,Dream Girl,Percy Faith,0,Dream Girl of 67,1966.0,The Dream Girl of 1967 Pageant (#1.271),Pretty Girl (The Theme of The Dream Girl of 1967),percy faith
302885,302885,284568,654784,The Crying Game,Boy George,1987,The Crying Game,1992.0,,The Crying Game,geoff stephens+boy george
302970,302970,91909,418611,Muffin Man,Harry Gregson-Williams,2004,Domino,2005.0,,Main Title Man On Fire,harry gregson-williams
303133,303133,892274,321239,Pencil Full Of Lead (Radio Edit),Paolo Nutini,2009,World Championship Snooker,1973.0,2015: Day 8  Part 1 (#43.39),Pencil Full of Lead,paolo nutini
303208,303208,792606,11947,Won't You Come Home Bill Bailey (2006 Remastered (LP Version),Bobby Darin,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303220,303220,461003,11947,Why Wont You,The Rogers Sisters,2006,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303221,303221,747629,11947,Funny What Love Can Do,Bobby Darin,1995,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303232,303232,339841,11947,Do You Wanna Dance,Bobby Freeman,1959,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303305,303305,648128,496630,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303376,303376,200906,496630,La Prima Volta (First Time Ever I Saw Your Face),Paul Potts,2009,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303394,303394,252971,496630,Night Train,Paul Revere & The Raiders (featuring Mark Lindsay),1990,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303395,303395,612572,496630,You And The Night And The Music,Ray Anthony Orchestra - Big Band Swing,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303478,303478,406087,193953,Rock The Joint,Bill Haley And The Comets,0,Red Oaks,2014.0,Pilot (#1.1),(Si Si) Je Suis Un Rock Star,bill wyman
303484,303484,188279,193953,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0,Red Oaks,2014.0,Pilot (#1.1),(Si Si) Je Suis Un Rock Star,bill wyman
303502,303502,544709,204259,Liebe Und LÌ_gen,Klaus Lage Band,0,Schmidteinander,1990.0,FrÌ_hling (#1.3),Lieben und lÌ_gen,klaus lage
303504,303504,223309,199453,Walking On Sunshine,Katrina and the Waves feat. Soweto Gospel Choir,1985,S.P.U.N.G,2002.0,Ensam Ì_r stark (#2.17),Walking on Sunshine,kimberley rew+katrina+the waves
303518,303518,387815,119505,Pal Joey: the Lady Is a Tramp,Frank Sinatra (feat. Nelson Riddle & Orchestra),0,In Melbourne Tonight,1957.0,(1969-04-16),Joey  Joey  Joey,frank loesser+jonathan summers
303621,303621,489526,250211,Old Time Feeling,Johnny Cash;June Carter Cash,0,The Johnny Cash Show,1969.0,(#2.4),Pickin Time,johnny cash+june carter cash
303649,303649,873011,250211,Funny How Time Slips Away,Johnny Tillotson,1995,The Johnny Cash Show,1969.0,(#2.4),Pickin Time,johnny cash+june carter cash
303679,303679,302134,180153,Clap Hands,Tom Waits,1985,Peaky Blinders,2013.0,(#1.4),Clap hands,tom waits
303738,303738,10011,384417,Talking Sailor Blues,Woody Guthrie & Jack Elliott,0,Captain Calamity,1936.0,,A Drunken Sailor,jack stern+harry tobias+george houston
303805,303805,928738,227479,I Get Lifted 2,Paul Johnson,0,Studio 60 on the Sunset Strip,2006.0,Pilot (#1.1),Side 2 Side,paul beauregard+darnell carlton+jordan houston+three 6 mafia
303837,303837,914477,227479,WEST SIDE STORY - America,Helen Hobson / Crouch End Festival Chorus / City of Prague Philharmonic Orchestra / Paul Bateman,0,Studio 60 on the Sunset Strip,2006.0,Pilot (#1.1),Side 2 Side,paul beauregard+darnell carlton+jordan houston+three 6 mafia
303904,303904,86314,227140,Dance (Disco Heat) / You Make Me Feel (Mighty Real),Thelma Houston,0,Strictly Come Dancing,2004.0,Week 2 (#12.4),I Wanna Dance with Somebody (Who Loves Me),george merrill+shannon rubicam+whitney houston
304084,304084,894101,416643,Let's Get The Show On The Road,The Michael Stanley Band,1992,Distant Thunder,1988.0,,Once We Get Started,michael watson+johnny elkins+nadirah ali
304114,304114,61456,81545,Last Day On Earth,Pink Turns Blue,2007,Ellen: The Ellen DeGeneres Show,2003.0,Claire Danes/Andy Grammer & Allison Holker (#13.15),Todays the Day,pink
304181,304181,138637,448614,Sun Ray Colors and Rainbow Images,Wadada Leo Smith and Adam Rudolph,0,Gameshow,2009.0,,Colors,april smith
304273,304273,118491,418523,Ederlezi,Vaska Jankovska,0,Dom za vesanje,1988.0,,Ederlezi,vaska jankovska
304449,304449,379037,237268,Rocket Man (I Think It's Going To Be A Long_ Long Time),Elton John,1976,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon+paul mccartney+the beatles
304515,304515,385847,237268,Younger Girl [Live],John Sebastian,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon+paul mccartney+the beatles
304528,304528,683417,237268,You're Going To Lose That Girl,The Beatles Revival Band,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon+paul mccartney+the beatles
304544,304544,911143,237268,My Sweet Girl,John Hiatt,1997,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon+paul mccartney+the beatles
304569,304569,141196,237268,Little Girl,John Mayall & The Bluesbreakers / Eric Clapton,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon+paul mccartney+the beatles
304597,304597,922803,503303,Unstoppable,Keaton Simons,2008,Knuckle Draggers,2009.0,,Unstoppable,keaton simons
304598,304598,891796,206523,Sonna no Kini Shinai (Rearrange Version),Rie Tomosaka,0,Seton DÌ«butsuki Risu no bannÌ¢,1979.0,,Hickory no Ki no Mi,rie asakura
304675,304675,860302,223077,Ecology Song  (LP Version),Stephen Stills,1971,SpongeBob SquarePants,1999.0,SpongeBob Meets the Strangler/Pranks a Lot (#3.20),SpongeBob SquarePants Theme Song,stephen hillenburg+derek drymon+hank smith music+patrick pinney
304713,304713,72003,223077,Freedom Song,Wadada Leo Smith,0,SpongeBob SquarePants,1999.0,SpongeBob Meets the Strangler/Pranks a Lot (#3.20),SpongeBob SquarePants Theme Song,stephen hillenburg+derek drymon+hank smith music+patrick pinney
304761,304761,5223,493877,Um Gosto De Sol,Milton Nascimento,1972,Jorge  um Brasileiro,1988.0,,Jorge  Um Brasileiro,tÌ¼lio mourÌ£o+ronaldo bastos+milton nascimento
304828,304828,753174,523583,A Rufino de los Reyes. Cuando Triana se va. Busco tu pelo negro. Una madrugÌÁ de mayo,Miguel de los Reyes - JosÌ© Manuel RoldÌÁn,0,Los mÌÁnagers,2006.0,,Tu canciÌ_n,miguel Ìngel varela+ana villa+juanjo valmorisco+juan maya
304830,304830,649954,523583,Si Tu Supieras,Miguel Y Miguel,0,Los mÌÁnagers,2006.0,,Tu canciÌ_n,miguel Ìngel varela+ana villa+juanjo valmorisco+juan maya
304941,304941,881449,137687,Night People,John Cooper Clarke,1982,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
305019,305019,679777,137687,Hello My Good Friend (LP Version),John Elefante,0,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
305042,305042,83089,137687,Night Owl Cafe,John Sebastian,0,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
305087,305087,899434,137687,O' Holy Night,John P. Kee & The New Life Community Choir,0,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
305122,305122,847838,137687,Black Night,Willie Nelson / Dr. John,2000,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
305172,305172,65531,154945,Into The Night (2002 Version),Benny Mardones,0,Miss Austria 2009,2009.0,(#1.2),Summer Night City,benny andersson+bjÌ¦rn ulvaeus+abba
305497,305497,61880,670213,When I See You,Macy Gray,2002,The Life and Death of Colonel Blimp,1943.0,,I See You Everywhere,allan gray
305591,305591,48010,281882,AWY FRM U,Oberhofer,2010,The Vampire Diaries,2009.0,We All Go a Little Mad Sometimes (#4.6),Away Frm U,oberhofer
305968,305968,925528,336909,Winter Stays On,Mr Jones Machine,2005,A Winter Story,1986.0,,A Winter Story,chris stuart+robin lyons+aled jones
306031,306031,914105,415060,The South's Gonna Do It Again,The Charlie Daniels Band,1983,Digging for Fire,2015.0,,Whos Gonna Help Me,charlie bleak+hoipolloi
306109,306109,1935,121170,Five Steps,The Davenports,2000,Intervention,2005.0,Adam (#9.2),Five Steps,scott klass+the davenports
306167,306167,89508,202119,I Gotta Feeling (Edit),The Black Eyed Peas,2009,Saturday Night Live,1975.0,January Jones/Black Eyed Peas (#35.6),I Gotta Feeling,the black eyed peas+fergie+will.i.am+taboo+david guetta+apl.de.ap+frederic riesterer
306261,306261,250856,169994,El Gitano AntÌ_n,Peret,0,OchÌ©ntame... otra vez,2014.0,Somos rumberos (#3.4),Gitano AntÌ_n,peret
306303,306303,293536,154598,24 Hours From Tulsa,Gene Pitney,1988,Misfits,2009.0,(#1.2),24 Hours From Tulsa,gene pitney
306488,306488,536048,311158,FotografÌ_a,Juanes / Nelly Furtado,0,Velo de novia,2003.0,Velo de novia (#1.1),FotografÌ_a,juanes+nelly furtado
306608,306608,67558,503430,Concerto No. 2 in C Minor for Piano and Orchestra_ Op. 18: II. Adagio sostenuto,Saint Louis Symphony Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler+london symphony orchestra+conducted by james depreist
306626,306626,844100,503430,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,1987,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler+london symphony orchestra+conducted by james depreist
306631,306631,755647,503430,Good Time [Craig C. Master Blaster Dub],Leela James,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler+london symphony orchestra+conducted by james depreist
306664,306664,189168,503430,Four Songs for High Voice and Orchestra_ Op. 27: IV. Morgen (Und morgen wird die Sonne wieder scheinen),Berlin Symphony Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler+london symphony orchestra+conducted by james depreist
306856,306856,565187,629756,Quiero Ser Poeta,Jarabe De Palo,1996,Stella,1990.0,,Mama Yo Quiero,jararaca+vicente paiva+emilio de torre
307206,307206,27985,257227,If I Get Lucky,The Johnny Shines Blues Band,2002,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307256,307256,783840,257227,If You Can't Smile And Say Yes,Nat King Cole,1989,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307322,307322,400330,257227,If I Said You Have A Beautiful Body,The Bellamy Brothers,1999,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307334,307334,428402,257227,That's Just The Way We Roll,Jonas Brothers,2007,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307415,307415,520918,257227,04 Mama Told Me Not To Come,Buster James Band,0,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307461,307461,936634,257227,I Shall Not Be Moved,The Reverend Peyton's Big Damn Band,2007,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307473,307473,785479,257227,Not So Long Ago (1997 Digital Remaster),Nat King Cole,0,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307531,307531,739930,257227,That's The Way (I Like It),KC & The Sunshine Band,1975,The Naked Brothers Band,2007.0,,If Thats Not Love,nat wolff+naked brothers band
307590,307590,336909,29718,Up Against the Ropes,August Burns Red,2007,Best Week Ever,2013.0,(#1.11),Start Me Up,august wisbon+dj roc
307594,307594,745006,259408,This Land Is Your Land,Woody Guthrie & Jack Elliott,1986,The Originals,2013.0,Always and Forever (#1.1),This Land Is Your Land,woody guthrie+sharon jones+the dap-kings
