,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
301390,301390,129673,673622,Sad Song A Day,The Old Joe Clarks,0,The Midnight Meat Train,2008.0,,Song For April,joe diaco+alt-ctrl-sleep
301499,301499,956797,115612,A Boy Like That - I Have a Love,Chita Rivera & Carol Lawrence & Leonard Bernstein&The New York Philharmonic Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301500,301500,926014,115612,The Last Emperor - Main Theme,The City of Prague Philharmonic Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301502,301502,561817,115612,Concert Music Op. 50 (1994 Digital Remaster): I.       MÌ_ssig schnell_ mit Kraft - Sehr breit_ aber stets fliessend,Paul Hindemith/Philharmonia Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301510,301510,648128,115612,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301517,301517,765186,115612,Theme From 'Limelight,Ron Goodwin & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301521,301521,669143,115612,Theme From 'The Incredible Shrinking Man,Dick Jacobs & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301524,301524,953546,115612,I Dreamt I Dwelt In Marble Halls,Dame Joan Sutherland / London Symphony Orchestra / Richard Bonynge,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301530,301530,620021,115612,Theme From Superman The Movie,The London Pops Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301538,301538,336201,115612,Piano Concerto No. 3 In C Major_ Op. 26: 2. Theme And Variations,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301557,301557,345836,115612,What Can I Say After I Say I'm Sorry?,Dinah Shore & Harry Zimmerman Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301560,301560,664799,115612,James Bond Theme,The Hollywood Studio Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301567,301567,730054,115612,I Wanna Boogie And Woogie With You,The Love Unlimited Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301577,301577,178667,115612,Theme From King Kong,The Love Unlimited Orchestra,1976,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301580,301580,470574,115612,Main Theme from Love Story: Where do I Begin?,Orlando Pops Orchestra and Andrew Lane,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301593,301593,798089,115612,Love Theme,The Boston Pops Orchestra / John Williams,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301600,301600,577218,115612,Lets Fall In Love,Tommy Dorsey and His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301611,301611,611292,115612,NBC Mystery Movie Theme,Ray Conniff & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301613,301613,163194,115612,Suite from Born on the Fourth of July/I.  Theme from Born on the Fourth of July,John Williams;The Boston Pops Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301615,301615,940386,115612,I Don't Know How To Love Him - Sound-a-like Cover,West End Orchestra & Singers,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301616,301616,628267,115612,Love Theme From Slither,The Slovak National Symphony Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301621,301621,336813,115612,The Man I Love,Paul Whiteman & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301626,301626,653123,115612,The Usual Suspects: Main Theme,The Global Stage Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301631,301631,641100,115612,Belisario: Part I - The Triumph_ 'Cesare_ hai vinto' (Belisario_ Giustiniano_ Alamiro),Giuseppe Taddei_ Nicola Zaccaria_ Umberto Grilli_ Teatro La Fenice Orchestra_ Gianandrea Gavazzeni,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301639,301639,813689,115612,Rhapsody on a Theme of Paganini Op. 43: Variation X,Riccardo Muti/Andrei Gavrilov/Philadelphia Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301645,301645,898468,115612,Theme From 'rawhide',West End Orchestra & Singers,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301657,301657,651540,115612,The James Bond Theme,Neil Norman And His Cosmic Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301658,301658,160184,115612,Shadow Of Your Smile / From Russia With Love (Big Band),Tony Evans & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301668,301668,320942,115612,The Last Time I Saw Paris,The London Pops Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301670,301670,420096,115612,Theme From Patton,The London Pops Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301676,301676,188279,115612,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301682,301682,710754,115612,Money Can'T Buy Me Love,The Lullaby Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301696,301696,248670,115612,Griet's Theme,Pro Arte Orchestra Of London / Michael Davis / Alexandre Desplat,2004,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301699,301699,785964,115612,Concerto for Horn & Strings: I. Allegro Moderato - Cadenza,London Philharmonic Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301700,301700,912234,115612,Selection: (a) Casimo (b) I Love You (c) You Can Never Blame A Girl For Dreaming (d) Goodbye_ Little Rosebud (e) Wildflower (f) April Blossoms (g) Bambalina (h) Goodbye_ Little Rosebud,The London Theatre Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301720,301720,497988,115612,Baby_ can I hold you tonight,Tracy Chapman / Luciano Pavarotti / Orchestra Sinfonica Italiana / JosÌ© Molina,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301721,301721,669517,115612,Broadcast Closing - Theme (I'm Gettin' Sentimental Over You),Tommy Dorsey & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301722,301722,954185,115612,The Love I Long For (November 30_ 1944 War Bond Rally San Diego_ Ca),Harry James & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301723,301723,957142,115612,I Had The Craziest Dream,Harry James & His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301750,301750,450204,115612,Main Theme from Hellraiser: Resurrection Waltz,Orlando Pops Orchestra and Andrew Lane,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301752,301752,474626,115612,Main Theme from The Omen: Ave Satani,Orlando Pops Orchestra and Andrew Lane,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301753,301753,425256,115612,I'll Get By (As Long As I Have You),Harry James And His Orchestra,2006,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301755,301755,199981,115612,Moulin Rouge Theme Song,Billy Vaughn And His Orchestra,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301756,301756,958557,115612,Main Theme from Total Recall,Orlando Pops Orchestra and Andrew Lane,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301757,301757,600739,115612,Love Theme (Film Version from 'Between Two Worlds'),Warner Bros. Studio Orchestra / Erich Wolfgang Korngold,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301759,301759,903360,115612,The magic of love,Russell Watson / Lionel Richie / Jay Berliner / Jeff Bova / Royal Philharmonic Orchestra / John Lubbock,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301769,301769,712305,115612,New York_ New York (Main Theme),The Boston Pops Orchestra / John Williams,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301778,301778,387390,115612,Main Title_ Theme and End Title (Film Version from 'Deception'),Warner Bros. Studio Orchestra / Erich Wolfgang Korngold,0,I Love Lucy,1951.0,Tennessee Ernie Visits (#3.28),Theme From I Love Lucy (Instrumental),eliot daniel+wilbur hatch+the desi arnaz orchestra
301860,301860,636983,329949,Sleep Late_ My Lady Friend,Harry Nilsson,0,42nd Street,1933.0,,Pretty Lady,harry warren
302158,302158,827567,222513,The 103rd St. Theme (Remastered Mono Version),The Watts 103rd. Street Rhythm Band,1968,SpongeBob SquarePants,1999.0,New Student Starfish/Clams (#3.13),SpongeBob SquarePants Closing Theme,the blue hawaiians+bikini bottom band
302425,302425,626193,388874,Alguien En El Mundo Piensa En Mi,Charly GarcÌ_a,1996,Charly GarcÌ_a: El Concierto SubacuÌÁtico,2010.0,,El amor espera,charly garcÌ_a
302426,302426,558425,388874,El Amor Espera,Charly Garcia,2002,Charly GarcÌ_a: El Concierto SubacuÌÁtico,2010.0,,El amor espera,charly garcÌ_a
302448,302448,648004,76769,Dream Girl,Percy Faith,0,Dream Girl of 67,1966.0,The Dream Girl of 1967 Pageant (#1.271),Pretty Girl (The Theme of The Dream Girl of 1967),percy faith
302820,302820,116544,682149,Some Day My Prince Will Come (Finale),Disney Chorus,0,The Rookie Bear,1941.0,,Where  O Where Has My Little Dog Gone?,studio chorus
302821,302821,236802,682149,Little Brown Jug [In The Good Old Summertime_ 1949],Summer Stock feat. MGM Studio Orchestra,0,The Rookie Bear,1941.0,,Where  O Where Has My Little Dog Gone?,studio chorus
302833,302833,838295,682149,With A Little Bit Of Luck (from the musical My Fair Lady),Ron Moody and the Chorus. The National Symphony Orchestra conducted by John Owen Edwards,0,The Rookie Bear,1941.0,,Where  O Where Has My Little Dog Gone?,studio chorus
302885,302885,284568,654784,The Crying Game,Boy George,1987,The Crying Game,1992.0,,The Crying Game,geoff stephens+boy george
302970,302970,91909,418611,Muffin Man,Harry Gregson-Williams,2004,Domino,2005.0,,Main Title Man On Fire,harry gregson-williams
303133,303133,892274,321239,Pencil Full Of Lead (Radio Edit),Paolo Nutini,2009,World Championship Snooker,1973.0,2015: Day 8  Part 1 (#43.39),Pencil Full of Lead,paolo nutini
303205,303205,938702,462666,Theme From King Kong (From THe Paramount Film_ King Kong),Lalo Schifrin,1977,Halloween on Dartmoor,2014.0,,Amityville II: The possession Theme,lalo schifrin
303208,303208,792606,11947,Won't You Come Home Bill Bailey (2006 Remastered (LP Version),Bobby Darin,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303220,303220,461003,11947,Why Wont You,The Rogers Sisters,2006,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303221,303221,747629,11947,Funny What Love Can Do,Bobby Darin,1995,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303223,303223,80699,11947,The Way You Look Tonight,Fred Astaire & Ginger Rogers,1998,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303225,303225,112762,11947,You And Me Against The World,Roy Rogers,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303232,303232,339841,11947,Do You Wanna Dance,Bobby Freeman,1959,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303239,303239,1451,11947,So Many Sides Of You,Bobby Womack,1981,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303243,303243,522317,11947,I Can Take You To Heaven Tonight,Bobby 'Blue' Bland,1991,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303245,303245,562401,11947,My Heart Belongs To Only You,Bobby Vinton,1964,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303248,303248,739066,11947,I'm Gonna Forget About You - Original,Bobby Womack,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303256,303256,438779,11947,In A World Without You (1989 Digital Remaster),Bobby Darin,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell+alfons kettner+matthew rogers
303305,303305,648128,496630,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303376,303376,200906,496630,La Prima Volta (First Time Ever I Saw Your Face),Paul Potts,2009,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303394,303394,252971,496630,Night Train,Paul Revere & The Raiders (featuring Mark Lindsay),1990,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303395,303395,612572,496630,You And The Night And The Music,Ray Anthony Orchestra - Big Band Swing,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley+robert ezrin+kim fowley+m. anthony
303478,303478,406087,193953,Rock The Joint,Bill Haley And The Comets,0,Red Oaks,2014.0,Pilot (#1.1),(Si Si) Je Suis Un Rock Star,bill wyman
