,Unnamed: 0,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
2471392,2471392,2471392,793961,672614,Deck The Halls,Yellowjackets,2003,The Man Who Saved Christmas,2002.0,,Deck the Halls,
2471393,2471393,2471393,793961,673998,Deck The Halls,Yellowjackets,2003,The Mistle-Tones,2012.0,,Deck the Halls,thomas oliphant+megan kathleen duffy
2471394,2471394,2471394,793961,677653,Deck The Halls,Yellowjackets,2003,The Paul Lynde Halloween Special,1976.0,,Deck the Halls,paul lynde
2471395,2471395,2471395,793961,679289,Deck The Halls,Yellowjackets,2003,The Price of a Broken Heart,1999.0,,Deck the Halls,
2472730,2472730,2472730,794257,58859,1 + 1 = 2,Gruppo Sportivo,0,Dancing with the Stars,2005.0,Round One: The Women (#9.2),1 + 1 = 2,lou bega+zippy davids+frank lio+donald fact
2474875,2474875,2474875,794909,79581,Silent Night,Babyface,1998,Eastbound & Down,2009.0,Chapter 28 (#4.7),Silent Night,franz gruber+joseph mohr
2474894,2474894,2474894,794909,242626,Silent Night,Babyface,1998,The Dog Rescuers,2013.0,Christmas Special (#2.13),Silent Night,
2474930,2474930,2474930,794909,557772,Silent Night,Babyface,1998,Nitro Circus: The Movie,2012.0,,Silent Night,ian a lover+luftshansia
2474942,2474942,2474942,794909,628474,Silent Night,Babyface,1998,Star in the Night,1945.0,,Silent Night  Holy Night,franz gruber+a chorus at the end
2474956,2474956,2474956,794962,8074,Sugar (That Sugar Baby O'Mine),Manhattan Transfer,2003,Agent Carter,2015.0,Now Is Not the End (#1.1),Sugar (That Sugar Baby Omine) ,jo stafford
2475327,2475327,2475327,795186,229801,Someday Soon Baby,Otis Spann,1998,Supernatural,2005.0,Baby (#11.4),Someday Soon,ian tyson+judy collins
2475777,2475777,2475777,795430,440749,By The Light Of The Silvery Moon,Little Richard,1958,Flame of Barbary Coast,1945.0,,By the Light of the Silvery Moon,gus edwards
2475867,2475867,2475867,795430,543734,By The Light Of The Silvery Moon,Little Richard,1958,Mona Lisa Smile,2003.0,,By the Light of the Silvery Moon,gus edwards+edward madden+doris day+arrangement with sony music licensing
2475982,2475982,2475982,795430,664350,By The Light Of The Silvery Moon,Little Richard,1958,The Haunted Mansion,2003.0,,By the Light of the Silvery Moon,gus edwards+edward madden
2478881,2478881,2478881,795784,203924,Wake Up,Tim Armstrong,2007,Say Yes Enterprise,2004.0,,Wake Up,alan kuo
2478908,2478908,2478908,795784,362506,Wake Up,Tim Armstrong,2007,Beautiful Darling,2010.0,,Make Up,lou reed+arrangement with sony music licensing
2478912,2478912,2478912,795784,374854,Wake Up,Tim Armstrong,2007,Bowfinger,1999.0,,Wake Up,geoff levin+chris many+arrangement with zomba screen music
2478915,2478915,2478915,795784,381407,Wake Up,Tim Armstrong,2007,Cest quoi cette famille?!,2016.0,,Wake Up,
2480704,2480704,2480704,796104,548836,War Time Blues,Mississippi Joe Callicott,0,Musico Pandemonium,2014.0,,,joe manco+eric von der heide+aristoscat
2482817,2482817,2482817,796540,283625,Sweet Dreams,Patsy Cline / The Jordanaires,1988,The Voice,2012.0,The Blind Auditions  Part 6 (#1.6),Sweet Dreams,beyoncÌ© knowles+prinnie stevens
2482858,2482858,2482858,796540,644887,Sweet Dreams,Patsy Cline / The Jordanaires,1988,The 58th Annual Academy Awards,1986.0,,Sweet Dreams,patsy cline
2482992,2482992,2482992,796570,574530,One Day,Morgan Page,2008,Perdona si te llamo amor,2014.0,,One Day,david schreurs+vincent degiorgio+caro emerald
2484821,2484821,2484821,796837,636195,Spanish Ladies Medley,Dave Swarbrick,0,Swallows and Amazons,1974.0,,Spanish Ladies,the swallows
2485835,2485835,2485835,797179,106317,Will You Love Me Tomorrow,The Michael Stanley Band,1977,Happy Days,1974.0,Hollywood: Part 1 (#5.1),Will You Love Me Tomorrow?,gerry goffin+carole king+anson williams
2485863,2485863,2485863,797179,124807,Will You Love Me Tomorrow,The Michael Stanley Band,1977,Joan of Arcadia,2003.0,The Devil Made Me Do It (#1.8),Will You Still Love Me Tomorrow?,gerry goffin+carole king+bryan ferry
2487469,2487469,2487469,797390,232880,Solomon Bites The Worm,The Bluetones,1998,Teachers,2001.0,(#1.8),Solomon Bites the Worm,adam devlin+eds chesters+scott morriss+mark morriss+the bluetones
2487815,2487815,2487815,797498,185795,Sociedade Alternativa,Raul Seixas,1974,Por Toda Minha Vida,2006.0,Raul Seixas (#3.3),Sociedade Alternativa,paulo coelho+raul seixas
2488065,2488065,2488065,797720,207949,Play,Mindi Abair,2003,Shameless,2011.0,Frank the Plumber (#3.9),Play,sunday actors
2488072,2488072,2488072,797720,718806,Play,Mindi Abair,2003,We Think the World of You,1988.0,,Play Away,jimmy kaleth+martin laurence+mike odonnell+richard thomas
2488136,2488136,2488136,797741,356055,PrÌ©lude A La Suite Pour Violoncelle Nå¡1,Carlos NuÌ±ez,2005,Aya de Yopougon,2013.0,,PrÌ©lude de la suite pour violoncelle Nå¡1,johann sebastian bach
2489101,2489101,2489101,798089,91809,Love Theme,The Boston Pops Orchestra / John Williams,0,Freaks and Geeks,1999.0,Tests and Breasts (#1.5),Loves Theme,barry white+the love unlimited orchestra
2489629,2489629,2489629,798089,378351,Love Theme,The Boston Pops Orchestra / John Williams,0,Brooklyn Sonnet,2000.0,,Love Theme,jim lewin
2489918,2489918,2489918,798089,691381,Love Theme,The Boston Pops Orchestra / John Williams,0,The Wild Racers,1968.0,,Love Theme,mike curb+pierre vassiliu+davie allan+the arrows
2491078,2491078,2491078,798582,145021,Give Peace A Chance,The Plastic Ono Band,1969,Lukas,1996.0,RÌ_ckspiegel (#5.13),Give Peace A Chance,john lennon+hansjoachim krietsch
2492513,2492513,2492513,798716,363242,The Kind Of Boy You Can't Forget,The Raindrops,1963,Beefcake,1998.0,,Kind of Boy You Cant Forget,jeff barry+ellie greenwich+jackie+the raindrops
2493257,2493257,2493257,799143,356,I Believe,Misconduct / The Almighty Trigger Happy,2001,100 Greatest Songs of the 90s,2007.0,(#1.2),Believe,cher
2493344,2493344,2493344,799143,172718,I Believe,Misconduct / The Almighty Trigger Happy,2001,One Tree Hill,2003.0,Danny Boy (#9.11),I Believe,brooke annibale
2493459,2493459,2493459,799143,392303,I Believe,Misconduct / The Almighty Trigger Happy,2001,Cinderella III: A Twist in Time,2007.0,,I Still Believe,matthew gerrard+bridget benenate+hayden panettiere
2493501,2493501,2493501,799143,457711,I Believe,Misconduct / The Almighty Trigger Happy,2001,Grand Theft Auto: Liberty City Stories,2005.0,,I Believe,happy clappers+c. scott+g. ripley+m. knotts+m. topham
2493834,2493834,2493834,799164,438000,My Special Angel,The Vogues,1966,Felicias Journey,1999.0,,My Special Angel,malcolm vaughan+jimmy duncan
2494356,2494356,2494356,799421,153459,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Mickeys Comet (#2.25),Mickey Mouse clubhouse Theme,they might be giants
2494358,2494358,2494358,799421,153485,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Mickeys Mousekeball,Mickey Mouse Clubhouse Theme,they might be giants
2494360,2494360,2494360,799421,153540,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Minnies Birthday (#1.7),Mickey Mouse Clubhouse Theme,they might be giants
2494361,2494361,2494361,799421,153635,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Super Adventure (#4.6),Micky Mouse Clubhouse Theme,they might be giants
2496957,2496957,2496957,799885,331789,True Lovers,Jermaine Jackson,1991,A Certain Justice,2014.0,,,brian jackson harris+justin raines+michael wickstrom
2496959,2496959,2496959,799885,393104,True Lovers,Jermaine Jackson,1991,Clash of the Titans,1981.0,,The Lovers,laurence rosenthal
2496975,2496975,2496975,799894,370073,QuÌ¬ volen aquesta gent ?,QuilapayÌ¼n,0,Blaus de lÌÊnima,2011.0,,QuÌ¬ volen aquesta gent,lluÌ_s serrahima+maria del mar bonet+manel camp
2497293,2497293,2497293,799944,453339,Anything For You,Night Ranger,1997,Gloria Estefan: The Evolution Tour,1996.0,,Anything For You,
2497725,2497725,2497725,799946,312719,What You Were,The Cranberries,1992,Veronica Mars,2004.0,Pilot (#1.1),What You Want,the wayouts
2499951,2499951,2499951,801047,175822,I Got You Babe,Sonny & Cher,1965,Orphan Black,2013.0,Parts Developed in an Unusual Manner (#1.7),I Got You Babe,sonny bono+sonny+cher
2500047,2500047,2500047,801047,268709,I Got You Babe,Sonny & Cher,1965,The Simpsons,1989.0,The Fat and the Furriest (#15.5),I Got You Babe,sonny bono+sonny+cher
2501675,2501675,2501675,801764,50688,The Wild One,Suzi Quatro,1974,Countdown,1974.0,(#1.6),The Wild One,nicky chinn+mike chapman+suzi quatro
2503690,2503690,2503690,802460,50234,Whats Love Got To Do With It?,Bucks Fizz,1982,Coronation Street,1960.0,(#1.8212),Whats Love Got To Do With It?,terry britten+graham lyle+tina turner
2504125,2504125,2504125,802494,373149,Like Yesterday,Wake Ooloo,0,Bon Appetit,1967.0,,Yesterday,john lennon+paul mccartney
2504322,2504322,2504322,802587,119029,Party Started,Ultramagnetic MC's,2007,Idool 2004,2004.0,Liveshow 7 - Rock (#2.16),Get the Party Started,linda perry+sandrine van handenhoven
2504412,2504412,2504412,802641,548836,Der Boxer und die Wirklichkeit,Von Spar,2003,Musico Pandemonium,2014.0,,,joe manco+eric von der heide+aristoscat
2508122,2508122,2508122,803305,528829,Rings,Heidi Marie Vestrheim,2003,Madden NFL 17,2016.0,,Rings,aesop rock
2508732,2508732,2508732,803520,710420,Uncontrollable Urge,Warren Hill,1993,Urgh! A Music War,1981.0,,Uncontrollable Urge,mark mothersbaugh+devo
2509379,2509379,2509379,803731,21230,Love,Delerium,2003,Bachelor in Paradise,2014.0,(#1.7),Love,matt white
2509444,2509444,2509444,803731,171895,Love,Delerium,2003,One Hit Wonderland,2012.0,Rico Suave by Gerardo (#1.5),Love,robert clivillÌ©s+duran ramos+gerardo mejÌ_a
2509660,2509660,2509660,803731,712725,Love,Delerium,2003,Vendetta,1986.0,,Love Slave,the screaming sirens
2509909,2509909,2509909,803855,229679,Thank You Love,Brian & Tony Gold,0,SuperStar KZ,2003.0,(#1.15),Thank You,dido+paul herman+irina kotlyarova
2510028,2510028,2510028,803855,331789,Thank You Love,Brian & Tony Gold,0,A Certain Justice,2014.0,,,brian jackson harris+justin raines+michael wickstrom
2510566,2510566,2510566,803914,209736,Summer Holiday,Wild Nothing,2010,Shed Seven: Live at O2 Academy Liverpool,2010.0,Chasing Rainbows (#1.1),Summer Holiday,paul banks
2510801,2510801,2510801,803932,365294,Lend Me Your Comb,Rory Storm & The Hurricanes,0,Best of Bandstand,1986.0,,Kookie  Kookie  Lend Me Your Comb,irving taylor+edd byrnes+connie stevens
2511494,2511494,2511494,804490,13937,Here We Go Round The Mulberry Bush,Traffic,0,Animaniacs,1993.0,Branimaniacs/The Warners and the Beanstalk/Frontier Slappy (#1.51),Here We Go Round the Mulberry Bush,
2511495,2511495,2511495,804490,14827,Here We Go Round The Mulberry Bush,Traffic,0,Animaniacs,1993.0,With Three You Get Eggroll/Mermaid Mindy/Katie Ka-Boom: Call Waiting (#1.63),Here We Go Round the Mulberry Bush,
2511638,2511638,2511638,804490,454219,Here We Go Round The Mulberry Bush,Traffic,0,Godzilla,1998.0,,Here We Go Round the Mulberry Bush,the kidsongs kids
2511665,2511665,2511665,804490,541890,Here We Go Round The Mulberry Bush,Traffic,0,Miracle on 34th Street,1947.0,,Here We Go Round the Mulberry Bush,traditional
2513185,2513185,2513185,804761,346629,Weight Of The World,Evanescence,2006,American Hardcore,2006.0,,Way Of The World,will shatter+flipper
2513685,2513685,2513685,804803,137687,Good Night Lady,Lets Get Out Of This Terrible Sandwich Shop,2006,Levenslied,2011.0,(#2.2),Good Night,john lennon+paul mccartney+tijn docter+hans dagelet+choir
2513807,2513807,2513807,804803,477880,Good Night Lady,Lets Get Out Of This Terrible Sandwich Shop,2006,Hush...Hush  Sweet Charlotte,1964.0,,Good Night  Ladies,
2516626,2516626,2516626,805703,631115,Just A Closer Walk With Thee (2004 Digital Remaster),Grant Green,1963,Stony Island,1978.0,,Just A Closer Walk With Thee,
2518650,2518650,2518650,806045,592896,Evil,Pat Travers,0,Resident Evil Revelations 2,2015.0,,Evil,loredana de marco+fairy sonata
2519710,2519710,2519710,806333,322166,Too Much Candy,Shirley Brown,0,Yo Gabba Gabba!,2007.0,Halloween (#1.10),Too Much Candy,adam deibert+jarond gibbs+dj lance+various artists
2519860,2519860,2519860,806421,662652,Parisien Du Nord,Cheb Mami - K-Mel,1998,The Good Thief,2002.0,,Parisien du Nord,mohamed khelifati+k-mel
2522533,2522533,2522533,807569,477549,I Got Rhythm,Adelaide Hall,0,Humphs Last Stand,2008.0,,I Got Rhythm,george gershwin+humphrey lyttelton+ted beament+jo fooks+jimmy hastings
2522743,2522743,2522743,807700,134668,Lonely,Ghostface Killah / Jack Knight,0,Late Night with Jimmy Fallon,2009.0,(#2.183),Lonely Boy,andrew gold+the roots
2522936,2522936,2522936,807968,438649,Its A Good Day,Kay Starr,0,Fido,2006.0,,Its A Good Day,dave barbour+peggy lee+kay starr
2523105,2523105,2523105,808143,472298,Blue suede shoes,Elvis Presley,1956,Hollywood Rocks the Movies: The Early Years (1955-1970),2000.0,,Blue Suede Shoes,carl perkins+elvis presley
2524400,2524400,2524400,808705,617413,Wild Sex (In The Working Class),Oingo Boingo,1982,Sixteen Candles,1984.0,,Wild Sex in the Working Class,oingo boingo
2525137,2525137,2525137,808916,24702,Hard Times Come Easy,Richie Sambora,1997,Beach Boys,1997.0,(#1.9),Hard Times Come Easy,richie sambora
2526194,2526194,2526194,809143,428522,Wonder,Colin Meloy,2008,Elektra,2005.0,,Wonder,megan rudloff+will baker+pete woodruff+megan mccauley
2526195,2526195,2526195,809143,468285,Wonder,Colin Meloy,2008,HelmiÌ_ ja sikoja,2003.0,,I Wonder,pauli rantasalmi+kwan
2526271,2526271,2526271,809503,30783,Happiest Girl In the Whole USA,Donna Fargo,1995,Big Love,2006.0,The Happiest Girl (#2.10),The Happiest Girl in the Whole USA,donna fargo+daveigh chase
2526332,2526332,2526332,809535,1918,Jump,Hellsongs,2006,20/20,1978.0,(2009-10-09),Jump,van halen
2526484,2526484,2526484,809584,1690,Play That Funky Music,Wild Cherry,1976,20 to 1,2005.0,Party Songs (#4.7),Play That Funky Music,vanilla ice+rob parissi
2526503,2526503,2526503,809584,245990,Play That Funky Music,Wild Cherry,1976,The Get Down,2016.0,Where There Is Ruin  There Is Hope for a Treasure (#1.1),Play That Funky Music,wild cherry
2526697,2526697,2526697,809590,719711,Don't Worry Be Happy,Bobby McFerrin,1989,Welcome to Sarajevo,1997.0,,Dont Worry Be Happy,bobby mcferrin
2531261,2531261,2531261,810690,259730,Doesn't Somebody Want To Be Wanted,The Partridge Family,1989,The Partridge Family,1970.0,A Partridge by Any Other Name (#1.24),Doesnt Somebody Want To Be Wanted,wes farrell+jim cretecos+mike appel
2532398,2532398,2532398,811162,660042,Blackland Farmer - Original,Sleepy LaBeef,1997,The First Waltz,2014.0,,Blackland Farmer,frankie miller+hard working americans
2532591,2532591,2532591,811237,231612,Opening Theme,Swearing At Motorists,0,Takahashi Rumiko gekijÌ«,2003.0,Higaeri no yume (#1.11),Opening Theme,shÌ«ko
2532792,2532792,2532792,811237,390164,Opening Theme,Swearing At Motorists,0,Chickboxin Underground,1999.0,,Opening Theme,
2532820,2532820,2532820,811237,557795,Opening Theme,Swearing At Motorists,0,Nixon and Hogan Smoke Christmas,2010.0,,Opening Theme,the adoring heirs
2532822,2532822,2532822,811237,567591,Opening Theme,Swearing At Motorists,0,Original Gangstas,1996.0,,O.G. Opening Theme,john bolden+teddy bolden ii
2535302,2535302,2535302,811715,214326,You Can't Hurry Love,The Concretes,2002,Skins,2007.0,Finale (#1.9),You Cant Hurry Love,the concretes
2536744,2536744,2536744,811914,79581,Silent Night,Michelle Wright,0,Eastbound & Down,2009.0,Chapter 28 (#4.7),Silent Night,franz gruber+joseph mohr
2536762,2536762,2536762,811914,242626,Silent Night,Michelle Wright,0,The Dog Rescuers,2013.0,Christmas Special (#2.13),Silent Night,
2536805,2536805,2536805,811914,557772,Silent Night,Michelle Wright,0,Nitro Circus: The Movie,2012.0,,Silent Night,ian a lover+luftshansia
2536817,2536817,2536817,811914,628474,Silent Night,Michelle Wright,0,Star in the Night,1945.0,,Silent Night  Holy Night,franz gruber+a chorus at the end
2536840,2536840,2536840,811919,188536,New Light,The Revolution Smile,0,Proper Manors,2012.0,The Return  Part II (#2.63),A New Light,brandyn cross
2538687,2538687,2538687,812584,179096,Contigo Aprendi,Armando Manzanero,0,Passione,2010.0,(#1.1),Contigo Aprendi,armando manzanero+cauby peixoto+angela maria
2540035,2540035,2540035,813177,172620,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,Between Order and Randomness (#2.12),I Dont Want to Be,gavin degraw
2540037,2540037,2540037,813177,173243,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,Let the Reigns Go Loose (#2.7),I Dont Want To Be,gavin degraw
2542665,2542665,2542665,813842,195130,Hey Jealousy,Gin Blossoms,1989,Reunion,2005.0,1993 (#1.8),Hey Jealousy,the gin blossoms
2545294,2545294,2545294,814118,487563,The Trail Of The Lonesome Pine,Laurel & Hardy,2000,It Came from Somewhere Else,1988.0,,Trail of the Lonesome Pine,harry carroll+lyrics by ballard macdonald+stan laurel+oliver hardy
2546763,2546763,2546763,814636,702206,Ave Maria,Nina Hagen,1989,Traumfrauen,2015.0,,Ave Maria,caccini
2546968,2546968,2546968,814989,198525,Mi Vida Loca (My Crazy Life),Pam Tillis,1994,RuPauls Drag Race,2009.0,Dragazines (#4.7),Mi Vida Loca (My Crazy Life),jess leary+pam tillis
2548551,2548551,2548551,815224,548836,De Pronto,Joe Veras,0,Musico Pandemonium,2014.0,,,joe manco+eric von der heide+aristoscat
2549543,2549543,2549543,815264,363257,A Girl Like You,Edwyn Collins,1994,Beefcake,1998.0,,A Dog Like You,
2549799,2549799,2549799,815264,679033,A Girl Like You,Edwyn Collins,1994,The Possibilities Are Endless,2014.0,,A Girl Like You,edwyn collins
2549854,2549854,2549854,815311,98685,Let Go,Cake Or Death,0,Glee,2009.0,Loser Like Me (#6.1),Let It Go,kristen anderson-lopez+robert lopez+lea michele
2549884,2549884,2549884,815311,259079,Let Go,Cake Or Death,0,The Office,2005.0,Pool Party (#8.12),Let It Go,kari kimmel
2549895,2549895,2549895,815311,327361,Let Go,Cake Or Death,0,15 Till Midnight,2010.0,,Let It Go,will nevins+dark hour
2549908,2549908,2549908,815311,452532,Let Go,Cake Or Death,0,Girls Against Boys,2012.0,,Lets Go,mathew simmers+jonathan spero+chris barlow+hot pink delorean
2549922,2549922,2549922,815311,536509,Let Go,Cake Or Death,0,Mean Girls,2004.0,,Let Me Let Go,debi nova+printz board+arrangement with warner strategic marketing
2549942,2549942,2549942,815311,635881,Let Go,Cake Or Death,0,Susannah,2009.0,,Let It Go,adam moreno+audible effect
