,id,title,artist_name,year
929370,314209,Volver a los 17,Violeta Parra,1966
286729,932645,Hau Dena,Fermin Muguruza,2008
286730,225917,54-46,Fermin Muguruza feat. Todos Tus Muertos_ Amilcar Lumumba_ Ana Sol Torroixa,1999
927063,186468,Borge Favourites Medley: Minute Waltz / Liebestraum,Victor Borge,0
907105,181340,Uzun Arak,Tri Sestry,2007
253971,347565,Pull Me Through,Eg,2009
782068,238950,Dian Deng Dan,Stephy Tang,0
942103,400845,Be Prepared,Whoopi Goldberg/Cheech Marin/Jeremy Irons/Jim Cummings,0
221208,269286,Convolution Sweatshop,Differnet,2003
516122,540037,Tell Me A Secret,Ludacris / Ne-Yo,2010
228015,621953,Twisty,Dj Marbrax,0
943450,637160,J.B. Milne - Reel/The New High Level - Fast Hornpipe,Will Atkinson,0
652437,424731,Mr. 9 Till 5,PFM,0
483359,827166,Put You're Head On My Shoulder,Leif Garrett,1998
843810,669511,No Rules,The Insects,0
959835,902592,Take Back the Mic,Zimbabwe Legit feat. Cadence_ Breez Evahflowin' and Apani,2007
516133,378769,I've Just Seen a Face,Ludella Black,2006
909351,254393,The Special Theory Of Relativity,Truckfighters,0
319528,173993,The Race Is On,George Jones,0
665967,609770,The Harbour Breathes,Pretty Boy Crossover,0
155693,438934,Paradise,ChloÌ©,0
385072,737649,Be The One,Jack PeÌ±ate,2009
417852,891402,Mrs. Alves,John Carpenter_ Alan Howarth,0
581695,132812,Love Crimes,Moonspell,1995
909376,71574,Just Look At the Blessing,True Believers,0
745539,218860,Glory Bumps,Shriekback,2007
581700,436257,Alma Mater,Moonspell,1995
760247,61728,You've Really Got A Hold On Me,Smokey Robinson & The Miracles,1990
24648,299522,Thirteen Years Theme,Alejandro Escovedo,1994
745547,567155,Back to the Ukraine,Shrimp Boat,0
188493,504791,Wagon,Dale Watson,0
184333,408196,The Lift (Album Version),Cut Chemist,2006
57424,314098,Three Elizabethan Dances - Image of Melancholly,Assorted / Splendor And The Brass,0
735928,387119,Duality,Sequence 11 aka Sterbinszky,0
876627,723304,Fat City (Slight Return),The Twilight Singers,2003
909397,853687,I Don't Need a Rock,True Believers,0
909399,218239,Come Here,True Blood,0
712794,309508,Boogie Woogie Blues,Roy Brown,0
909404,662949,Zombies,True Blood,0
572090,811879,Deity (Live) (Album Version),Ministry,0
778335,601166,Shooting Stars,Stark Reality,1970
548960,548153,Save You,Matthew Perryman Jones,2008
20496,282406,Different pages,Al di Meola & friends,2006
892921,308544,Our Little Planet,Tish Hinojosa,0
884637,660811,(The Forgotten People),Thievery Corporation,2008
122985,658911,Callin' In Sick,Buck-O-Nine,1995
647274,258472,Office,Pepper,2002
943463,253132,Luz De Sol,WILL B,0
778349,281274,Babylon Witch,Starkey Banton,0
548975,839936,Autopilot,Matthew Ryan,2001
352369,940317,Know Nothing,Headcrash,0
909426,661772,Muntik Ng Maabot Ang Langit,True Faith,0
155764,90274,Rockwell's PSA,Choclair,2002
686782,4722,At Brat In The Corner,Red,0
927081,877232,Comedy in Music_ Part II,Victor Borge,0
483449,336689,Songs without Words: Song without words Op. 67 No. 2,Leif Ove Andsnes,2006
417914,252150,Like Someone In Love,JOHN COLTRANE,1958
286845,639495,Hasta que no te emborrachas. Soleares de Triana_ Utrera y Alcala,Fernanda y Bernarda de Utrera,0
811134,302219,Segue #1 - Go Ahead On,Terry Callier,1972
483456,185559,Symphony No. 7 In C Sharp Minor_ Op. 131: 4. Vivace,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0
654016,435194,Concerto in D major_ Op. 7 No. 6: II. Adagio,Philharmonia Orchestra,0
483458,336201,Piano Concerto No. 3 In C Major_ Op. 26: 2. Theme And Variations,Leif Ove Andsnes & Bergen Philharmonic Orchestra,0
417924,641365,Giant Steps,JOHN COLTRANE,1960
712837,927974,Butcher Pete,Roy Brown,0
24710,678694,Piel De Nina,Alejandro Fernandez,1993
614535,457492,Roll You,Novadriver,2005
417932,164360,My Favorite Things,JOHN COLTRANE,1961
24725,854503,Como Quien Pierde Una Estrella,Alejandro Fernandez,1995
876695,478232,Darling Don't You Worry,The Twinkle Brothers,0
155800,735010,Some Days,Chocolate Overdose,1998
942234,654192,Let The Music (Guide Your Life),Wicked Jazz Sounds Band,2009
942235,732411,Salacious Tigers (Interlude),Wicked Jazz Sounds Band,2009
319644,574429,Show Him That You Love Him,George Jones And Tammy Wynette,0
942238,871576,Dance With A Smile,Wicked Jazz Sounds Band,2009
942239,875909,Love It All,Wicked Jazz Sounds Band,2009
909472,251544,Making Love,True Love Always,0
417954,948212,Saturn,JOHN COLTRANE,1974
811171,334347,Sunset Boulevard,Terry Callier,1999
188581,707990,Vozim Polako,Daleka Obala,0
516264,336338,Reverie,Ludovico Einaudi,2009
745641,460889,Haman Hain Ishq,Shubha Mudgal,0
319658,871296,It's Been A Beautiful Life (Loving You),George Jones;Tammy Wynette,0
123051,269270,Dreams (Explicit),Buckcherry,2008
352429,228792,Lifeform,Headhunter,2008
102429,602162,Yelling In My Ear,Blue Meanies,0
778418,268684,Oh Susannah,Starlings_ TN,0
843962,297121,Forli No Samba,The Ipanemas,0
516284,156469,Hello Neighbour,Ludwig Coenen,0
293578,533954,Voxsmash,Florian Gasperini,0
123070,511217,All in the Waiting,Buckethead,2002
90304,581071,If Only I Had You,Bill Quinn,0
909505,71674,Give You More,True Vibe,0
188613,719914,Slatko,Daleka Obala,1999
24774,738933,El Lado Oscuro Del Amor,Alejandro Fernandez,2007
942282,927503,One Color (live),Wide Awake,0
516299,325479,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0
516300,905861,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0
942287,290032,Old,Wide Mouth Mason,1999
745680,180676,Earthquakes Come Home,Shudder To Think,1994
581842,694960,High Flying Bird,Moose,0
132409,113155,Mi CorazÌ_n,Campo,2002
942295,42545,Rained Out Parade,Wide Mouth Mason,2002
745689,887619,SWEET YEAR OLD,Shudder To Think,1994
637647,477833,Follow Me (Album Version),Pat Metheny Group,1997
843996,20871,Up Among The Heather,The Irish Rovers,0
385247,110342,Medal of Honor (Live),Jack Wall/Slovak National Symphony Orchestra/Crouch End Festival Chorus/David Temple,0
450786,293845,Yelo,Kenji Williams,0
385251,571545,Castlevania,Jack Wall/Slovak National Symphony Orchestra/Crouch End Festival Chorus/David Temple,0
233510,777203,Blow (Sebastian Leger Remix),Don Diablo,0
385254,812841,Halo Suite,Jack Wall/Slovak National Symphony Orchestra/Crouch End Festival Chorus/David Temple/Tommy Tallarico/Steve Vai/Chris Kline/Marcus Henderson,0
856103,247360,Farm Land,The Never,2006
801490,243696,Money 2 Burn,T.O.K.,2001
299048,367475,10 AÌ±os Y Un DÌ_a,Franco De Vita,2008
188658,411905,Lieder des Lebens,Daliah Lavi,0
319731,858173,Savoy Blues (20 Bit Mastering) (1998 Digital Remaster),George Lewis & His New Orleans Stompers,0
945745,379562,Don't Knock My Love - Part 1 (LP Version),Wilson Pickett,0
86057,654309,You & Me & The Bottle Makes 3 Tonight (Baby),Big Bad Voodoo Daddy,1996
581883,308514,Ses caractÌ©ristiques personnelles : Le train pour...,Moppi,0
450812,74575,Mr. Nice Guy,Kenn Starr feat. Wayna,2006
942333,959991,Sambuca - Original Mix (Radio Edit),Wideboys Feat: Dennis G,0
516350,354141,Menuet From String Quintet No. 5 In E Major_ Op. 13,Luigi Boccherini,0
909567,824719,At Night They Speak,True West,2007
418048,928618,A Love Supreme Part I: Acknowledgement,John Coltrane Quartet,0
951201,738169,A Rogue Friend Is A Wild Beast,Xploding Plastix,2008
899798,773041,Everybody Loves My Baby,Tony Bellus,0
712967,326175,Last Letter,Roy Drusky,0
923923,539026,Brokenhearted,Vaughan Penn,0
490199,723812,Justin And Janet (LP Version),Lewis Black,2005
614668,200709,Deorganized Dreams,November Process,2004
680206,946409,Walaah,Ramy Ayach,0
942352,688041,The Worst Minutes of My Life,Widescreen Mode,2009
75139,761455,Lonely chromosome,Bastian Albrecht,0
959876,587898,Tristeza Que Se Foi,Zimbo Trio,0
725039,514260,Jam In G Minor - Live,Santana,0
450844,625071,Fragment One (And I Kept Hearing) (Album Version),Kenneth Bager,0
680223,274716,Let This Music Get Down In Your Soul,Rance Allen Group,0
287011,277514,El Tiempo En Las Bastillas,Fernando Ubiergo,0
24868,645103,Ni Un SÌ¼bdito MÌÁs,Alejandro Santiago,2005
483622,380156,Don't Forget To Remember (Trucker's Version),Leland Martin,0
712999,804482,A Thousand Ways,Roy Drusky,0
647465,567582,Ain sorgeli visa om vau-illen Pau Tinged i Aubu,Peps Persson,1980
155949,450101,Hollow Talk,Choir of Young Believers,2008
614702,702109,Outro: Spirit Of The Forest,Novembre,1999
188721,277469,At My Worst (You Found Me),Dallas Holm,0
680242,784599,I Give My All To You,Rance Allen Group,1975
909620,952238,Cardinal Mountain'S Heart,Truls And The Trees,2007
942394,307293,Ain't Life Grand,Widespread Panic,1994
648586,653294,I'll Be Home for Christmas,Perry Como,1961
24895,277117,Pisando Fuerte,Alejandro Sanz,1991
47475,113045,King Of Missouri 2,Anton Barbeau,2003
909634,689097,Hair Pie: Bake 2,Trumans Water,2003
909637,908798,Sleeping Angel (The Dreaming) (Featuring Patrick McBride),Trust Obey,0
785121,200211,Nice 'N' Easy,Steve Tyrell,2006
844106,330449,Buffalo Bills - Shout (Part 1& 2),The Isley Brothers,0
24907,695895,Amiga mÌ_a (uplugged),Alejandro Sanz,2001
844109,465928,Let Me In Your Life (Parts 1 & 2),The Isley Brothers,0
954477,419271,Y Mas Te Quiero - Original,Yolandita Monge,0
647504,315642,HÌ_r Kommer Alla KÌ_nslorna PÌ´ En Och Samma GÌ´ng,Per Gessle,2003
254289,139722,Be Strong (8FM Mix),Eight Frozen Modules,2004
90454,174459,If I Can't Have You,Bill Wyman's Rhythm Kings,2004
745816,456251,Nan Ni Wan,Shunza,0
942426,243903,R R'N'R Girl Like You,Wig Wam,0
713054,449621,Another Time,Roy Hargrove,0
156004,585950,Fall to Ground,Chokai,0
221541,97769,Es Quan Dormo Que Hi Veig Clar,Dijous Paella,2005
745830,856979,Yu Jian Jiu Ai,Shunza,0
402833,170046,Autumn In New York,Jeri Southern,0
844139,648958,Behind A Painted Smile,The Isley Brothers,1967
450924,402089,Hittin' The Bottle,Kenny 'Dope' Gonzalez,0
287085,600338,Won't Be Long,Ferraby Lionheart,2006
909678,695260,Greatest Hits,Trusty,0
909680,946191,World We Live In,Trusty,0
899816,571078,Trav'lin' Light,Tony Bennett,0
483699,181454,Coming Home,Lemar,2010
844150,99099,Don't Let Me Be Lonely Tonight,The Isley Brothers,1973
844158,117222,LIVIN' IN THE LIFE,The Isley Brothers,1977
745858,801465,Strolling,Shur-I-Kan,0
319875,139361,Yankee Doodle,George M. Cohan,0
221573,460279,I Ragazzi Della Via Stendhal,Dik Dik,0
942470,118725,la collazione,Wighnomy Brothers,2001
942474,349195,pele bloss,Wighnomy Brothers,2005
254348,682180,Gorgeous,Eighteen Visions,2002
516493,618422,La MontaÌ±a,Luis Alberto Spinetta,1991
909710,750416,Voicetress (Feat. De La Soul),Truth Enola,1999
319889,331692,It's Been So Long (2009),George McCrae,0
524574,236699,Concertino - Minuete,Madredeus,1994
516501,466279,Caspa Tropical,Luis Alberto Spinetta,1994
188822,283524,Billy the Kid: Prairie Night: Card Game at Night,Dallas Symphony Orchestra,0
796057,328282,Wuthering Heights,Susan Egan,0
614808,826953,Sensibilidade Da Bossa,Novos Baianos,1976
745883,794226,Letting You Down,Shur-I-Kan,2008
943514,534996,I'm Gonna Love You Just a Little More Baby,Will Downing,2009
487476,594632,Jodie,Les Innocents,2003
680352,842962,Animosity (Album Version),Rancid,0
811425,211304,Bang Bang (My Baby Shot Me Down) (2004 Digital Remaster),Terry Reid,0
876962,339305,Mars Bars (Live),The Undertones,0
582051,885100,Festa Do Interior / Pife Na Quadrilha / O Sanfoneiro So Tocava Isso,Moraes Moreira,0
188839,418848,The Rite of Spring_ Part One - The Adoration of the Earth: The Augurs of Spring - Dances of the Young Girls,Dallas Symphony Orchestra,0
352687,915459,Take My Picture,Heads We Dance,2009
352691,96083,Paper Trail,Heads Will Roll,0
876980,170554,Casbah Rock,The Undertones,1979
451002,262880,Rose Noire,Kenny Barron,1997
959903,224213,Pork Rind Toes,Zimmers Hole,1999
418236,853676,Years from now,John DahlbÌ_ck,2007
778686,917310,We Built This City,Starship,1985
883445,900871,Abide With Me,Thelonious Monk Septet,0
811457,556823,Faith To Arise,Terry Reid,1995
862826,20769,You Gotta Make It On Your Own,The Pure feat. Peter Kaufmann,0
240882,318765,Albatross,Drill for Absentee,0
614858,580992,Chappaqua,Novy Svet,2001
156107,44756,Monito,Cholomandinga,0
680397,566187,Portrait Of A True American Hero (The Bruiser Brody Story),Rancid Vat,0
659533,8695,Save Australia,Planetshakers,0
811473,536081,Bird of Paradise: Part 3,Terry Riley,0
959907,437157,Rent A Cop,Zimmers Hole,1999
516571,376368,La Locura Que Todo Lo Cura,Luis Eduardo Aute,0
663150,512127,Never Never Love,Pop Levi,2008
352734,317332,Hibernation,Healer,2002
549345,505260,Una Lunga Estate Calda,Mau Mau,2000
778725,765304,35 tonnes,Starshooter,1978
512081,940124,Finding Out True Love Is Blind (Jimmy Kimmel Live Version),Louis XIV,0
752380,624764,I Love A Lassie,Sir Harry Lauder,0
451053,647307,Share (Jellybean Benitez & Mena Keys Feel the Spirit Club Mix),Kenny Bobien,0
156144,202885,Where The Paper At?,Chop Black,0
681384,924213,Sand Skull,Raoul Sinier,2009
844274,454611,The Lady Makes Demands (LP Version),The J. Geils Band,1973
692307,883134,18-30,Reverend And The Makers,2007
319988,227527,Outside,George Michael,1998
866082,304526,Roses,The Rocket Summer,2010
25078,347328,Lady Divine (Album Version),Alela Diane,2009
413780,787479,Never Missed You More,Joe D'Urso & Stone Caravan,0
942588,39717,Florida Special,Wilbert Harrison åÊ,0
942589,325624,Big Fine Girl,Wilbur deParis_ Jimmy Witherspoon,1949
287232,939020,Ain't Life a Brook (Album Version),Ferron,0
156161,763250,Nobody Move,Chop Black,0
877058,593907,So Blue It's Black - Juryman Aberasch To Addis Vox,The Underwolves,2002
452011,213332,Electric Lullaby (Album Version),Kenny Wayne Shepherd Band,1999
57864,187651,Isolation,Astromill,0
156170,369120,PrÌ©ludes n.10 _ Opus 28 (1838),Chopin,0
647692,620977,Jealousy (Jalousie),Percy Faith & His Orchestra,0
959917,238180,Gender Of The Beast,Zimmers Hole,2001
844304,501148,The Grunt,The J.B.'s,0
614931,672663,Improvisation,Nox,0
57876,13342,Stranded in Manchester,Astromill,2003
123413,95003,Do What You Think Is Best,Buddy Ace,0
170164,484285,No Shame,Cola,0
909852,684306,This Year Kindergarten Starts At 10pm,Tstewart,2006
57886,839698,Lua Vermelha,Astroqueen,0
844319,238450,Sucker,The J.B.'s,1973
909856,9476,Yogoreta Te No Tenshi ???????,Tsujiko Noriko,2008
647714,392671,Swedish Rhapsody,Percy Faith & His Orchestra,1953
954459,136615,El Sueno De Tu Piel - Original,Yolandita Monge,0
103637,556487,I'm Just A Killer For Your Love,Blur,1997
877095,700730,Help Yourself,The Undisputed Truth,1975
778792,232354,Can You Kick It (Radio Edit),Starsplash,2004
647722,788171,Cuanto La Gusta,Percy Faith & His Orchestra,1957
713261,6893,Running Scared,Roy Orbison,1962
811567,729632,I'm Gonna Let You Love Me (acoustic version),Terry Winchell,0
572168,18653,Bitesize - Electro Beats Mix,Ministry of Sound,0
713266,580169,Crying,Roy Orbison,1962
452019,834064,Never Mind (Album Version),Kenny Wayne Shepherd Band,1999
170554,154565,Pussyfoot (Rainer Truby Trio Mix),Coldfeet,0
188982,944813,Toeachizown (D-F's Theme),Dam Funk,2009
391945,713914,Needy,Jami Smith,1998
418361,789528,Dave To The Rescue,John Debney,0
320058,449529,Little Dutch Girl,George Morgan,1990
36959,175972,10 minutos (Dimmi PerchÌ©),Ana Carolina,2009
713276,647843,Blue Bayou,Roy Orbison,1963
959925,902673,Legion Of Flames,Zimmers Hole,2001
757856,421903,Old Love Letters (2004 Digital Remaster),Slim Dusty,0
90690,602906,Swing Brother Swing,Billie Holiday_ Lester Young,0
942659,727042,Spiders (Kidsmoke),Wilco,2004
254532,221463,KUN PALJON ANTAA  -SOY REBELDE-,Eino Gron,0
680517,486741,Sniper On The Roof,Random Rabbit,0
221767,328384,Raggnum Piser - Original,Dillinger,0
932620,72535,Clear Blue Deep 2008,W & D,0
156234,149641,Love Me And The World Is Mine,Chordettes,2002
844364,655435,The Hard Way,The Jack Stafford Foundation,2005
483917,735773,Numero Uno,Len Barry,0
942672,89970,Impossible Germany [Live],Wilco,2007
516690,128154,Suave,Luis Miguel,1993
156244,303663,Teen Age Goodnight,Chordettes,2004
942677,486730,Let's Not Get Carried Away,Wilco,2007
352858,563598,I Want Your World To Turn,Heart,0
935935,807405,Block And Tackle,Washboard Sam,0
25181,10480,Knock Down,Alesha Dixon / Asher D,2006
844383,241044,Texas 2 Cali (feat. Paul Wall & D-Lo),The Jacka,0
943547,383214,Baby Girl (Album Version),Will Hoge,2003
877156,529882,Continental Drift,The Unfinished Sympathy,2009
189029,664781,Plow King (The Demo Sessions),Damage,0
516710,70409,La Ultima Noche,Luis Miguel,2001
516712,503967,Fria Como El Viento,Luis Miguel,2002
657699,815155,Leslie,Pink Mountaintops,2004
123499,267655,Dindi (Album Version),Buddy Greco,0
811628,322734,Flight To Nowhere,Tesla,1989
245252,514896,Interlude (HolyHipHop),Dynamite X,0
943549,666298,Hey Tonight (Album Version),Will Hoge,2003
942705,188279,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0
763326,97939,Also Sprach Zarathustra,Solar Plexus,0
877175,721053,Young Girl,The Union Gap,1968
942712,472807,Christmas Lights,Wild Billy Childish & The Musicians of the British Empire,2007
942713,488177,Father Christmas Is Dressed In Green,Wild Billy Childish & The Musicians of the British Empire,2007
647802,953476,Hit The Road Jack,Percy Mayfield,0
40120,281281,To Be With You,Andrew Spencer,0
778876,554672,Elephant Ride,State Of Bengal,1998
57981,350556,Goodbye Sadness (Tristeza),Astrud Gilberto / Walter Wanderley Trio,1987
320126,952960,What A Friend,George Nooks,0
123520,477829,I'll See You In C-U-B-A,Buddy Greco,0
680577,738338,Sounds Like A Melody (Club Mix),Randy Bush,0
909954,299121,Paris Paris,TTC,2006
483971,70619,Hans Diederlich Das Fischlein,Lena & Die Jamba Band,0
844420,484196,Never Blink,The Jacka Feat. J Stylin & Dub 20,2005
418437,124543,Hannah Meets Sparks,John Debney,2009
779713,851477,Stuck In The Middle With You,Stealers Wheel,1973
942728,399812,It's A Long Way To Tipperary,Wild Billy Childish And The Blackhands,0
320139,282639,Guide Me,George Nooks,2002
942733,595492,Anarchy In The Uk,Wild Billy Childish And The Blackhands,0
909966,574110,Meet The New Boss,TTC feat. Out One,0
877199,409396,You'll Lose A Precious Love,The Uniques,0
942739,727189,Evil Thing,Wild Billy Childish And The Blackhands,0
942741,779846,I Love Paris,Wild Billy Childish And The Blackhands,0
647830,373578,The River's Invitation,Percy Mayfield,1990
483991,822132,Der Kleine Clown,Lena & Die Jamba Band,0
942745,307677,Christmas 1979,Wild Billy Childish And The Musicians Of The British Empire,2007
942749,162721,Little Miss Contrary,Wild Billy Childish And The Musicians Of The British Empire,2008
189088,623130,Song Of Australia - Canto 3 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0
844449,457903,My Soul Say Yes,The Jackson Sisters,0
189090,802382,Peter And The Shark (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0
